area_fips,own_code,naics_code,agglvl_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,annual_avg_wkly_wage,avg_annual_pay
US000,5,448130,18,2021,3737,30544,701183811,441,22957
US000,5,44814,17,2016,22536,407316,7497688511,354,18408
US000,5,44814,17,2017,23324,459327,8568700725,359,18655
US000,5,44814,17,2018,23187,460682,8907972042,372,19336
US000,5,44814,17,2019,23238,451155,9277351852,395,20564
US000,5,44814,17,2020,23409,352015,7983774300,436,22680
US000,5,44814,17,2021,22658,368675,8806427713,459,23887
US000,5,448140,18,2016,22536,407316,7497688511,354,18408
US000,5,448140,18,2017,23324,459327,8568700725,359,18655
US000,5,448140,18,2018,23187,460682,8907972042,372,19336
US000,5,448140,18,2019,23238,451155,9277351852,395,20564
US000,5,448140,18,2020,23409,352015,7983774300,436,22680
US000,5,448140,18,2021,22658,368675,8806427713,459,23887
US000,5,44815,17,2016,8520,56349,1493763954,510,26509
US000,5,44815,17,2017,8317,55272,1495042391,520,27049
US000,5,44815,17,2018,8119,52961,1497231270,544,28270
US000,5,44815,17,2019,8110,51912,1519973909,563,29280
US000,5,44815,17,2020,8181,38588,1275499072,636,33055
US000,5,44815,17,2021,8283,45003,1548740975,662,34414
US000,5,448150,18,2016,8520,56349,1493763954,510,26509
US000,5,448150,18,2017,8317,55272,1495042391,520,27049
US000,5,448150,18,2018,8119,52961,1497231270,544,28270
US000,5,448150,18,2019,8110,51912,1519973909,563,29280
US000,5,448150,18,2020,8181,38588,1275499072,636,33055
US000,5,448150,18,2021,8283,45003,1548740975,662,34414
US000,5,44819,17,2016,12382,123778,2748882614,427,22208
US000,5,44819,17,2017,12373,129141,2731442070,407,21151
US000,5,44819,17,2018,12131,123687,2723258178,423,22017
US000,5,44819,17,2019,12015,121667,2790749290,441,22938
US000,5,44819,17,2020,11896,88425,2291621993,498,25916
US000,5,44819,17,2021,11637,95963,2613627680,524,27236
US000,5,448190,18,2016,12382,123778,2748882614,427,22208
US000,5,448190,18,2017,12373,129141,2731442070,407,21151
US000,5,448190,18,2018,12131,123687,2723258178,423,22017
US000,5,448190,18,2019,12015,121667,2790749290,441,22938
US000,5,448190,18,2020,11896,88425,2291621993,498,25916
US000,5,448190,18,2021,11637,95963,2613627680,524,27236
US000,5,4482,16,2016,21103,209889,4182700298,383,19928
US000,5,4482,16,2017,20509,209536,4204557842,386,20066
US000,5,4482,16,2018,19111,202384,4193039994,398,20718
US000,5,4482,16,2019,17680,193212,4366021518,435,22597
US000,5,4482,16,2020,15993,152962,3774483292,475,24676
US000,5,4482,16,2021,15586,165611,4481771903,520,27062
US000,5,44821,17,2016,21103,209889,4182700298,383,19928
US000,5,44821,17,2017,20509,209536,4204557842,386,20066
US000,5,44821,17,2018,19111,202384,4193039994,398,20718
US000,5,44821,17,2019,17680,193212,4366021518,435,22597
US000,5,44821,17,2020,15993,152962,3774483292,475,24676
US000,5,44821,17,2021,15586,165611,4481771903,520,27062
US000,5,448210,18,2016,21103,209889,4182700298,383,19928
US000,5,448210,18,2017,20509,209536,4204557842,386,20066
US000,5,448210,18,2018,19111,202384,4193039994,398,20718
US000,5,448210,18,2019,17680,193212,4366021518,435,22597
US000,5,448210,18,2020,15993,152962,3774483292,475,24676
US000,5,448210,18,2021,15586,165611,4481771903,520,27062
US000,5,4483,16,2016,22111,134839,5026908200,717,37281
US000,5,4483,16,2017,21868,134088,5092115641,730,37976
US000,5,4483,16,2018,21553,133473,5290353998,762,39636
US000,5,4483,16,2019,21042,128570,5268854637,788,40980
US000,5,4483,16,2020,20618,100095,4575931849,879,45716
US000,5,4483,16,2021,20223,111423,5670895744,979,50895
US000,5,44831,17,2016,20737,120750,4507479911,718,37329
US000,5,44831,17,2017,20511,120075,4541290948,727,37820
US000,5,44831,17,2018,20216,119610,4698701071,755,39284
US000,5,44831,17,2019,19725,115107,4683024749,782,40684
US000,5,44831,17,2020,19345,89943,4085274432,873,45421
US000,5,44831,17,2021,19059,101344,5092409874,966,50249
US000,5,448310,18,2016,20737,120750,4507479911,718,37329
US000,5,448310,18,2017,20511,120075,4541290948,727,37820
US000,5,448310,18,2018,20216,119610,4698701071,755,39284
US000,5,448310,18,2019,19725,115107,4683024749,782,40684
US000,5,448310,18,2020,19345,89943,4085274432,873,45421
US000,5,448310,18,2021,19059,101344,5092409874,966,50249
US000,5,44832,17,2016,1374,14089,519428289,709,36867
US000,5,44832,17,2017,1358,14013,550824693,756,39309
US000,5,44832,17,2018,1337,13863,591652927,821,42679
US000,5,44832,17,2019,1317,13463,585829888,837,43515
US000,5,44832,17,2020,1273,10152,490657417,929,48332
US000,5,44832,17,2021,1164,10079,578485870,1104,57395
US000,5,448320,18,2016,1374,14089,519428289,709,36867
US000,5,448320,18,2017,1358,14013,550824693,756,39309
US000,5,448320,18,2018,1337,13863,591652927,821,42679
US000,5,448320,18,2019,1317,13463,585829888,837,43515
US000,5,448320,18,2020,1273,10152,490657417,929,48332
US000,5,448320,18,2021,1164,10079,578485870,1104,57395
US000,5,449,15,2022,92591,899228,50721697128,1085,56406
US000,5,449,15,2023,91288,842336,49657635721,1134,58952
US000,5,449,15,2024,88506,798436,48244573723,1162,60424
US000,5,449,15,2025,85824,769582,47681392114,1191,61958
US000,5,4491,16,2022,47582,457919,23179771168,973,50620
US000,5,4491,16,2023,47773,427455,22562744609,1015,52784
US000,5,4491,16,2024,46547,407051,22071182472,1043,54222
US000,5,4491,16,2025,45608,395138,22193315209,1080,56166
US000,5,44911,17,2022,23018,221259,12196076195,1060,55121
US000,5,44911,17,2023,23161,211940,11939898879,1083,56336
US000,5,44911,17,2024,22823,199906,11542114988,1110,57738
US000,5,44911,17,2025,22218,190906,11536111123,1162,60428
US000,5,449110,18,2022,23018,221259,12196076195,1060,55121
US000,5,449110,18,2023,23161,211940,11939898879,1083,56336
US000,5,449110,18,2024,22823,199906,11542114988,1110,57738
US000,5,449110,18,2025,22218,190906,11536111123,1162,60428
US000,5,44912,17,2022,24563,236660,10983694973,893,46411
US000,5,44912,17,2023,24612,215515,10622845730,948,49291
US000,5,44912,17,2024,23724,207145,10529067484,977,50829
US000,5,44912,17,2025,23390,204232,10657204086,1003,52182
US000,5,449121,18,2022,9349,71658,4532515887,1216,63252
US000,5,449121,18,2023,9256,69847,4629742737,1275,66284
US000,5,449121,18,2024,9092,68499,4684242528,1315,68384
US000,5,449121,18,2025,8968,67263,4768616077,1363,70895
US000,5,449122,18,2022,2733,12786,758517060,1141,59323
US000,5,449122,18,2023,2838,12761,773294799,1165,60599
US000,5,449122,18,2024,2901,13238,838390437,1218,63331
US000,5,449122,18,2025,2944,13102,850578569,1248,64922
US000,5,449129,18,2022,12482,152216,5692662026,719,37399
US000,5,449129,18,2023,12519,132907,5219808194,755,39274
US000,5,449129,18,2024,11730,125408,5006434519,768,39921
US000,5,449129,18,2025,11478,123867,5038009440,782,40673
US000,5,4492,16,2022,45010,441309,27541925960,1200,62410
US000,5,4492,16,2023,43515,414881,27094891112,1256,65308
US000,5,4492,16,2024,41959,391385,26173391251,1286,66874
US000,5,4492,16,2025,40216,374443,25488076905,1309,68069
US000,5,44921,17,2022,45010,441309,27541925960,1200,62410
US000,5,44921,17,2023,43515,414881,27094891112,1256,65308
US000,5,44921,17,2024,41959,391385,26173391251,1286,66874
US000,5,44921,17,2025,40216,374443,25488076905,1309,68069
US000,5,449210,18,2022,45010,441309,27541925960,1200,62410
US000,5,449210,18,2023,43515,414881,27094891112,1256,65308
US000,5,449210,18,2024,41959,391385,26173391251,1286,66874
US000,5,449210,18,2025,40216,374443,25488076905,1309,68069
US000,5,451,15,2016,52033,617409,12743319026,397,20640
US000,5,451,15,2017,50895,597917,12680791584,408,21208
US000,5,451,15,2018,49903,573230,12646045269,424,22061
US000,5,451,15,2019,48753,548221,12565975385,441,22921
US000,5,451,15,2020,48001,471569,12285213074,501,26052
US000,5,451,15,2021,47820,523951,14353539589,527,27395
US000,5,4511,16,2016,44146,530890,11001568427,399,20723
US000,5,4511,16,2017,43340,516915,11041344325,411,21360
US000,5,4511,16,2018,42618,494943,11034989749,429,22295
US000,5,4511,16,2019,41543,470457,10973391658,449,23325
US000,5,4511,16,2020,40941,418518,10978675935,504,26232
US000,5,4511,16,2021,40873,464667,12877243532,533,27713
US000,5,45111,17,2016,24122,297213,6618596754,428,22269
US000,5,45111,17,2017,23602,287485,6642703277,444,23106
US000,5,45111,17,2018,23219,279726,6698626519,461,23947
US000,5,45111,17,2019,22850,272607,6794160288,479,24923
US000,5,45111,17,2020,22578,250075,7038365022,541,28145
US000,5,45111,17,2021,22696,281987,8389977643,572,29753
US000,5,451110,18,2016,24122,297213,6618596754,428,22269
US000,5,451110,18,2017,23602,287485,6642703277,444,23106
US000,5,451110,18,2018,23219,279726,6698626519,461,23947
US000,5,451110,18,2019,22850,272607,6794160288,479,24923
US000,5,451110,18,2020,22578,250075,7038365022,541,28145
US000,5,451110,18,2021,22696,281987,8389977643,572,29753
US000,5,45112,17,2016,11616,162591,2830436766,335,17408
US000,5,45112,17,2017,11703,160541,2849728071,341,17751
US000,5,45112,17,2018,11537,146829,2757500180,361,18780
US000,5,45112,17,2019,10924,129701,2570481713,381,19818
US000,5,45112,17,2020,10692,106594,2381705009,430,22344
US000,5,45112,17,2021,10557,117818,2811041785,459,23859
US000,5,451120,18,2016,11616,162591,2830436766,335,17408
US000,5,451120,18,2017,11703,160541,2849728071,341,17751
US000,5,451120,18,2018,11537,146829,2757500180,361,18780
US000,5,451120,18,2019,10924,129701,2570481713,381,19818
US000,5,451120,18,2020,10692,106594,2381705009,430,22344
US000,5,451120,18,2021,10557,117818,2811041785,459,23859
US000,5,45113,17,2016,4585,40119,667045266,320,16627
US000,5,45113,17,2017,4242,38032,648705315,328,17057
US000,5,45113,17,2018,4139,37391,657985669,338,17598
US000,5,45113,17,2019,4046,36843,664067728,347,18024
US000,5,45113,17,2020,3980,34920,699144938,385,20021
US000,5,45113,17,2021,3981,35248,700914391,382,19885
US000,5,451130,18,2016,4585,40119,667045266,320,16627
US000,5,451130,18,2017,4242,38032,648705315,328,17057
US000,5,451130,18,2018,4139,37391,657985669,338,17598
US000,5,451130,18,2019,4046,36843,664067728,347,18024
US000,5,451130,18,2020,3980,34920,699144938,385,20021
US000,5,451130,18,2021,3981,35248,700914391,382,19885
US000,5,45114,17,2016,3824,30966,885489641,550,28595
US000,5,45114,17,2017,3793,30857,900207662,561,29173
US000,5,45114,17,2018,3722,30997,920877381,571,29709
US000,5,45114,17,2019,3723,31306,944681929,580,30176
US000,5,45114,17,2020,3691,26929,859460966,614,31916
US000,5,45114,17,2021,3639,29615,975309713,633,32933
US000,5,451140,18,2016,3824,30966,885489641,550,28595
US000,5,451140,18,2017,3793,30857,900207662,561,29173
US000,5,451140,18,2018,3722,30997,920877381,571,29709
US000,5,451140,18,2019,3723,31306,944681929,580,30176
US000,5,451140,18,2020,3691,26929,859460966,614,31916
US000,5,451140,18,2021,3639,29615,975309713,633,32933
US000,5,4512,16,2016,7887,86519,1741750599,387,20131
US000,5,4512,16,2017,7555,81001,1639447259,389,20240
US000,5,4512,16,2018,7285,78287,1611055520,396,20579
US000,5,4512,16,2019,7211,77765,1592583727,394,20480
US000,5,4512,16,2020,7060,53051,1306537139,474,24628
US000,5,4512,16,2021,6947,59283,1476296057,479,24902
US000,5,45121,17,2016,7887,86519,1741750599,387,20131
US000,5,45121,17,2017,7555,81001,1639447259,389,20240
US000,5,45121,17,2018,7285,78287,1611055520,396,20579
US000,5,45121,17,2019,7211,77765,1592583727,394,20480
US000,5,45121,17,2020,7060,53051,1306537139,474,24628
US000,5,45121,17,2021,6947,59283,1476296057,479,24902
US000,5,451211,18,2016,6935,79291,1530438992,371,19301
US000,5,451211,18,2017,6641,74225,1451658526,376,19557
US000,5,451211,18,2018,6394,71299,1413638331,381,19827
US000,5,451211,18,2019,6327,70975,1394387566,378,19646
US000,5,451211,18,2020,6203,49233,1177938800,460,23926
US000,5,451211,18,2021,6135,55244,1344631614,468,24340
US000,5,451212,18,2016,952,7228,211311607,562,29236
US000,5,451212,18,2017,914,6776,187788733,533,27713
US000,5,451212,18,2018,891,6987,197417189,543,28254
US000,5,451212,18,2019,884,6790,198196161,561,29189
US000,5,451212,18,2020,858,3818,128598339,648,33681
US000,5,451212,18,2021,811,4040,131664443,627,32593
US000,5,452,15,2016,62057,3213244,74045949189,443,23044
US000,5,452,15,2017,61965,3122924,75256848231,463,24098
US000,5,452,15,2018,63621,3105778,77339348820,479,24902
US000,5,452,15,2019,64649,3027793,77507770659,492,25599
US000,5,452,15,2020,64942,2934926,80755290653,529,27515
US000,5,452,15,2021,66323,3054934,88959142988,560,29120
US000,5,4521,16,2016,15100,1315804,27589403650,403,20968
US000,5,45211,17,2016,15100,1315804,27589403650,403,20968
US000,5,452111,18,2016,4665,471430,11511025857,470,24417
US000,5,452112,18,2016,10435,844375,16078377793,366,19042
US000,5,4522,16,2017,13038,1171379,25655918234,421,21902
US000,5,4522,16,2018,12776,1144478,25660839282,431,22421
US000,5,4522,16,2019,12137,1077419,25005390650,446,23209
US000,5,4522,16,2020,11567,875912,22063322201,484,25189
US000,5,4522,16,2021,11380,942610,25284391187,516,26824
US000,5,45221,17,2017,13038,1171379,25655918234,421,21902
US000,5,45221,17,2018,12776,1144478,25660839282,431,22421
US000,5,45221,17,2019,12137,1077419,25005390650,446,23209
US000,5,45221,17,2020,11567,875912,22063322201,484,25189
US000,5,45221,17,2021,11380,942610,25284391187,516,26824
US000,5,452210,18,2017,13038,1171379,25655918234,421,21902
US000,5,452210,18,2018,12776,1144478,25660839282,431,22421
US000,5,452210,18,2019,12137,1077419,25005390650,446,23209
US000,5,452210,18,2020,11567,875912,22063322201,484,25189
US000,5,452210,18,2021,11380,942610,25284391187,516,26824
US000,5,4523,16,2017,48927,1951545,49600929997,489,25416
US000,5,4523,16,2018,50844,1961300,51678509538,507,26349
US000,5,4523,16,2019,52512,1950374,52502380009,518,26919
US000,5,4523,16,2020,53375,2059014,58691968452,548,28505
US000,5,4523,16,2021,54943,2112324,63674751801,580,30144
US000,5,45231,17,2017,48927,1951545,49600929997,489,25416
US000,5,45231,17,2018,50844,1961300,51678509538,507,26349
US000,5,45231,17,2019,52512,1950374,52502380009,518,26919
US000,5,45231,17,2020,53375,2059014,58691968452,548,28505
US000,5,45231,17,2021,54943,2112324,63674751801,580,30144
US000,5,452311,18,2017,6012,1465868,40576920807,532,27681
US000,5,452311,18,2018,5990,1460848,42154777530,555,28856
US000,5,452311,18,2019,5959,1438605,42550560576,569,29578
US000,5,452311,18,2020,6217,1554827,47773856579,591,30726
US000,5,452311,18,2021,6231,1594417,52188158485,629,32732
US000,5,452319,18,2017,42915,485677,9024009190,357,18580
US000,5,452319,18,2018,44854,500452,9523732008,366,19030
US000,5,452319,18,2019,46553,511769,9951819433,374,19446
US000,5,452319,18,2020,47158,504187,10918111873,416,21655
US000,5,452319,18,2021,48713,517907,11486593316,427,22179
US000,5,4529,16,2016,46957,1897440,46456545539,471,24484
US000,5,45291,17,2016,6073,1485386,39107466151,506,26328
US000,5,452910,18,2016,6073,1485386,39107466151,506,26328
US000,5,45299,17,2016,40884,412054,7349079388,343,17835
US000,5,452990,18,2016,40884,412054,7349079388,343,17835
US000,5,453,15,2016,113020,827194,21338976543,496,25797
US000,5,453,15,2017,112415,830349,21930485485,508,26411
US000,5,453,15,2018,112403,835650,22697471811,522,27161
US000,5,453,15,2019,112932,843349,23741705267,541,28152
US000,5,453,15,2020,112490,734039,22743627114,596,30984
US000,5,453,15,2021,113811,813749,26853631072,635,33000
US000,5,4531,16,2016,13225,60953,1229016095,388,20164
US000,5,4531,16,2017,12887,60323,1252909273,399,20770
US000,5,4531,16,2018,12661,59363,1269206217,411,21380
US000,5,4531,16,2019,12446,59046,1302252346,424,22055
US000,5,4531,16,2020,12154,49260,1140537973,445,23153
US000,5,4531,16,2021,12052,56060,1411360300,484,25176
US000,5,45311,17,2016,13225,60953,1229016095,388,20164
US000,5,45311,17,2017,12887,60323,1252909273,399,20770
US000,5,45311,17,2018,12661,59363,1269206217,411,21380
US000,5,45311,17,2019,12446,59046,1302252346,424,22055
US000,5,45311,17,2020,12154,49260,1140537973,445,23153
US000,5,45311,17,2021,12052,56060,1411360300,484,25176
US000,5,453110,18,2016,13225,60953,1229016095,388,20164
US000,5,453110,18,2017,12887,60323,1252909273,399,20770
US000,5,453110,18,2018,12661,59363,1269206217,411,21380
US000,5,453110,18,2019,12446,59046,1302252346,424,22055
US000,5,453110,18,2020,12154,49260,1140537973,445,23153
US000,5,453110,18,2021,12052,56060,1411360300,484,25176
US000,5,4532,16,2016,29560,270338,6857916073,488,25368
US000,5,4532,16,2017,28386,259711,6736957498,499,25940
US000,5,4532,16,2018,27628,251714,6660434876,509,26460
US000,5,4532,16,2019,26686,242707,6557428395,520,27018
US000,5,4532,16,2020,25581,191006,5573798974,561,29181
US000,5,4532,16,2021,24793,197783,6060339558,589,30641
US000,5,45321,17,2016,8396,112636,3885011486,663,34492
US000,5,45321,17,2017,7890,107329,3759427372,674,35027
US000,5,45321,17,2018,7607,102376,3654390878,686,35696
US000,5,45321,17,2019,7284,97127,3558632844,705,36639
US000,5,45321,17,2020,6932,82878,3228091721,749,38950
US000,5,45321,17,2021,6572,76383,3237848437,815,42390
US000,5,453210,18,2016,8396,112636,3885011486,663,34492
US000,5,453210,18,2017,7890,107329,3759427372,674,35027
US000,5,453210,18,2018,7607,102376,3654390878,686,35696
US000,5,453210,18,2019,7284,97127,3558632844,705,36639
US000,5,453210,18,2020,6932,82878,3228091721,749,38950
US000,5,453210,18,2021,6572,76383,3237848437,815,42390
US000,5,45322,17,2016,21165,157702,2972904587,363,18851
US000,5,45322,17,2017,20496,152383,2977530126,376,19540
US000,5,45322,17,2018,20020,149339,3006043998,387,20129
US000,5,45322,17,2019,19402,145580,2998795551,396,20599
US000,5,45322,17,2020,18649,108128,2345707253,417,21694
US000,5,45322,17,2021,18221,121400,2822491121,447,23249
US000,5,453220,18,2016,21165,157702,2972904587,363,18851
US000,5,453220,18,2017,20496,152383,2977530126,376,19540
US000,5,453220,18,2018,20020,149339,3006043998,387,20129
US000,5,453220,18,2019,19402,145580,2998795551,396,20599
US000,5,453220,18,2020,18649,108128,2345707253,417,21694
US000,5,453220,18,2021,18221,121400,2822491121,447,23249
US000,5,4533,16,2016,18168,172978,3520779026,391,20354
US000,5,4533,16,2017,17891,174460,3649859110,402,20921
US000,5,4533,16,2018,17519,174128,3759574036,415,21591
US000,5,4533,16,2019,17305,177449,4010158135,435,22599
US000,5,4533,16,2020,17162,151187,3686948865,469,24387
US000,5,4533,16,2021,17136,171262,4457815885,501,26029
US000,5,45331,17,2016,18168,172978,3520779026,391,20354
US000,5,45331,17,2017,17891,174460,3649859110,402,20921
US000,5,45331,17,2018,17519,174128,3759574036,415,21591
US000,5,45331,17,2019,17305,177449,4010158135,435,22599
US000,5,45331,17,2020,17162,151187,3686948865,469,24387
US000,5,45331,17,2021,17136,171262,4457815885,501,26029
US000,5,453310,18,2016,18168,172978,3520779026,391,20354
US000,5,453310,18,2017,17891,174460,3649859110,402,20921
US000,5,453310,18,2018,17519,174128,3759574036,415,21591
US000,5,453310,18,2019,17305,177449,4010158135,435,22599
US000,5,453310,18,2020,17162,151187,3686948865,469,24387
US000,5,453310,18,2021,17136,171262,4457815885,501,26029
US000,5,4539,16,2016,52067,322925,9731265349,580,30135
US000,5,4539,16,2017,53252,335855,10290759604,589,30640
US000,5,4539,16,2018,54595,350444,11008256682,604,31412
US000,5,4539,16,2019,56495,364147,11871866391,627,32602
US000,5,4539,16,2020,57592,342585,12342341302,693,36027
US000,5,4539,16,2021,59830,388645,14924115329,738,38400
US000,5,45391,17,2016,9333,115385,2659706642,443,23051
US000,5,45391,17,2017,9718,119933,2846284722,456,23732
US000,5,45391,17,2018,9908,123007,3006811230,470,24444
US000,5,45391,17,2019,9922,124495,3174450800,490,25499
US000,5,45391,17,2020,10024,111828,3229881530,555,28882
US000,5,45391,17,2021,10052,119341,3716555691,599,31142
US000,5,453910,18,2016,9333,115385,2659706642,443,23051
US000,5,453910,18,2017,9718,119933,2846284722,456,23732
US000,5,453910,18,2018,9908,123007,3006811230,470,24444
US000,5,453910,18,2019,9922,124495,3174450800,490,25499
US000,5,453910,18,2020,10024,111828,3229881530,555,28882
US000,5,453910,18,2021,10052,119341,3716555691,599,31142
US000,5,45392,17,2016,5077,16969,914574080,1036,53895
US000,5,45392,17,2017,5094,17060,951976292,1073,55800
US000,5,45392,17,2018,5130,17440,1007700054,1111,57780
US000,5,45392,17,2019,5114,17718,1042368239,1131,58831
US000,5,45392,17,2020,5062,14713,939750100,1228,63872
US000,5,45392,17,2021,4998,15943,1085865406,1310,68111
US000,5,453920,18,2016,5077,16969,914574080,1036,53895
US000,5,453920,18,2017,5094,17060,951976292,1073,55800
US000,5,453920,18,2018,5130,17440,1007700054,1111,57780
US000,5,453920,18,2019,5114,17718,1042368239,1131,58831
US000,5,453920,18,2020,5062,14713,939750100,1228,63872
US000,5,453920,18,2021,4998,15943,1085865406,1310,68111
US000,5,45393,17,2016,2215,12965,621916061,922,47968
US000,5,45393,17,2017,2171,12929,650217190,967,50293
US000,5,45393,17,2018,2180,13092,716063189,1052,54696
US000,5,45393,17,2019,2139,13235,761473492,1106,57534
US000,5,45393,17,2020,2105,12803,825070295,1239,64444
US000,5,45393,17,2021,2056,12863,979992808,1465,76188
US000,5,453930,18,2016,2215,12965,621916061,922,47968
US000,5,453930,18,2017,2171,12929,650217190,967,50293
US000,5,453930,18,2018,2180,13092,716063189,1052,54696
US000,5,453930,18,2019,2139,13235,761473492,1106,57534
US000,5,453930,18,2020,2105,12803,825070295,1239,64444
US000,5,453930,18,2021,2056,12863,979992808,1465,76188
US000,5,45399,17,2016,35443,177605,5535068566,599,31165
US000,5,45399,17,2017,36270,185933,5842281400,604,31421
US000,5,45399,17,2018,37378,196905,6277682209,613,31882
US000,5,45399,17,2019,39321,208699,6893573860,635,33031
US000,5,45399,17,2020,40401,203241,7347639377,695,36152
US000,5,45399,17,2021,42723,240498,9141701424,731,38012
US000,5,453991,18,2016,10038,39487,855697146,417,21671
US000,5,453991,18,2017,10239,40016,895067882,430,22368
US000,5,453991,18,2018,10623,42585,975990806,441,22918
US000,5,453991,18,2019,11300,45177,1066460207,454,23606
US000,5,453991,18,2020,11898,43403,1114787387,494,25685
US000,5,453991,18,2021,13255,50761,1380024326,523,27187
US000,5,453998,18,2016,25405,138118,4679371420,652,33879
US000,5,453998,18,2017,26031,145917,4947213518,652,33904
US000,5,453998,18,2018,26755,154319,5301691403,661,34355
US000,5,453998,18,2019,28021,163522,5827113653,685,35635
US000,5,453998,18,2020,28504,159838,6232851990,750,38995
US000,5,453998,18,2021,29468,189737,7761677098,787,40908
US000,5,454,15,2016,47216,538733,32081502656,1145,59550
US000,5,454,15,2017,49340,575355,36584463884,1223,63586
US000,5,454,15,2018,52779,575473,40461425223,1352,70310
US000,5,454,15,2019,55327,576032,43150566394,1441,74910
US000,5,454,15,2020,58875,582282,48495579379,1602,83285
US000,5,454,15,2021,65665,627474,55777149096,1709,88892
US000,5,4541,16,2016,24911,367453,24102712599,1261,65594
US000,5,4541,16,2017,26623,404190,28432731308,1353,70345
US000,5,4541,16,2018,29701,400674,31826131335,1528,79432
US000,5,4541,16,2019,32072,400486,34123007726,1639,85204
US000,5,4541,16,2020,35241,421135,39514830318,1804,93829
US000,5,4541,16,2021,41232,461899,46055662844,1917,99709
US000,5,45411,17,2016,24911,367453,24102712599,1261,65594
US000,5,45411,17,2017,26623,404190,28432731308,1353,70345
US000,5,45411,17,2018,29701,400674,31826131335,1528,79432
US000,5,45411,17,2019,32072,400486,34123007726,1639,85204
US000,5,45411,17,2020,35241,421135,39514830318,1804,93829
US000,5,45411,17,2021,41232,461899,46055662844,1917,99709
US000,5,454110,18,2017,26623,404190,28432731308,1353,70345
US000,5,454110,18,2018,29701,400674,31826131335,1528,79432
US000,5,454110,18,2019,32072,400486,34123007726,1639,85204
US000,5,454110,18,2020,35241,421135,39514830318,1804,93829
US000,5,454110,18,2021,41232,461899,46055662844,1917,99709
US000,5,454111,18,2016,20315,230815,16228072755,1352,70308
US000,5,454112,18,2016,781,10921,1562525223,2751,143071
US000,5,454113,18,2016,3815,125717,6312114621,966,50209
US000,5,4542,16,2016,3793,38839,1303048681,645,33550
US000,5,4542,16,2017,3758,38678,1360598039,676,35177
US000,5,4542,16,2018,3687,38741,1423402668,707,36742
US000,5,4542,16,2019,3609,40083,1526414137,732,38081
US000,5,4542,16,2020,3528,30993,1263580735,784,40770
US000,5,4542,16,2021,3443,30468,1327931209,838,43584
US000,5,45421,17,2016,3793,38839,1303048681,645,33550
US000,5,45421,17,2017,3758,38678,1360598039,676,35177
US000,5,45421,17,2018,3687,38741,1423402668,707,36742
US000,5,45421,17,2019,3609,40083,1526414137,732,38081
US000,5,45421,17,2020,3528,30993,1263580735,784,40770
US000,5,45421,17,2021,3443,30468,1327931209,838,43584
US000,5,454210,18,2016,3793,38839,1303048681,645,33550
US000,5,454210,18,2017,3758,38678,1360598039,676,35177
US000,5,454210,18,2018,3687,38741,1423402668,707,36742
US000,5,454210,18,2019,3609,40083,1526414137,732,38081
US000,5,454210,18,2020,3528,30993,1263580735,784,40770
US000,5,454210,18,2021,3443,30468,1327931209,838,43584
US000,5,4543,16,2016,18512,132441,6675741376,969,50405
US000,5,4543,16,2017,18959,132487,6791134537,986,51259
US000,5,4543,16,2018,19391,136059,7211891220,1019,53006
US000,5,4543,16,2019,19646,135463,7501144531,1065,55374
US000,5,4543,16,2020,20106,130154,7717168326,1140,59292
US000,5,4543,16,2021,20990,135107,8393555043,1195,62125
US000,5,45431,17,2016,8144,74161,3791846383,983,51130
US000,5,45431,17,2017,8066,73085,3852418673,1014,52712
US000,5,45431,17,2018,7986,73091,4067542048,1070,55651
US000,5,45431,17,2019,7772,73226,4231092935,1111,57782
US000,5,45431,17,2020,7741,71444,4321646852,1163,60490
US000,5,45431,17,2021,7862,71441,4525573891,1218,63347
US000,5,454310,18,2016,8144,74161,3791846383,983,51130
US000,5,454310,18,2017,8066,73085,3852418673,1014,52712
US000,5,454310,18,2018,7986,73091,4067542048,1070,55651
US000,5,454310,18,2019,7772,73226,4231092935,1111,57782
US000,5,454310,18,2020,7741,71444,4321646852,1163,60490
US000,5,454310,18,2021,7862,71441,4525573891,1218,63347
US000,5,45439,17,2016,10369,58280,2883894993,952,49483
US000,5,45439,17,2017,10893,59402,2938715864,951,49472
US000,5,45439,17,2018,11405,62968,3144349172,960,49936
US000,5,45439,17,2019,11874,62237,3270051596,1010,52542
US000,5,45439,17,2020,12365,58711,3395521474,1112,57835
US000,5,45439,17,2021,13128,63666,3867981152,1168,60754
US000,5,454390,18,2016,10369,58280,2883894993,952,49483
US000,5,454390,18,2017,10893,59402,2938715864,951,49472
US000,5,454390,18,2018,11405,62968,3144349172,960,49936
US000,5,454390,18,2019,11874,62237,3270051596,1010,52542
US000,5,454390,18,2020,12365,58711,3395521474,1112,57835
US000,5,454390,18,2021,13128,63666,3867981152,1168,60754
US000,5,455,15,2022,76259,3180362,100256451170,606,31524
US000,5,455,15,2023,79980,3212411,103346169262,619,32171
US000,5,455,15,2024,82892,3260345,108304391926,639,33219
US000,5,455,15,2025,83011,3231603,112587572491,670,34840
US000,5,4551,16,2022,11452,964564,27212069282,543,28212
US000,5,4551,16,2023,11773,966165,27495937629,547,28459
US000,5,4551,16,2024,12414,1018829,30087772318,568,29532
US000,5,4551,16,2025,12206,921162,27778861561,580,30156
US000,5,45511,17,2022,11452,964564,27212069282,543,28212
