naics,naics_str,naics_desc,R0_2017,S0_2017,E0_2017,T0_2017,R0_2018,S0_2018,E0_2018,T0_2018,R0,S0,E0,T0
33151.0,33151,Ferrous Metal Foundries,0.0,0.014264712110561165,0.013245096701954312,0.0,0.024573299401296777,0.05035509618192091,0.0449849548003366,0.043716700815295995,0.0245733,0.036090385,0.031739857,0.043716703
33152.0,33152,Nonferrous Metal Foundries,0.0,0.010215952894792667,0.009671756086007536,0.0,0.005858001255556931,0.0435454363360561,0.05752774182586518,0.0415022456698133,0.0058580013,0.033329483,0.047855984,0.041502245
33211.0,33211,Forging and Stamping,0.0,0.004805429021303057,0.00456370614080421,0.0,0.005334409265882768,0.01985469581264294,0.018665869311523378,0.018802217095534243,0.0053344094,0.015049267,0.014102163,0.018802216
33221.0,33221,Cutlery and Handtool Manufacturing,0.0,0.00903610116967146,0.011713685971212723,0.0,0.007035657172712889,0.030998167537748093,0.030136889412196853,0.027388744895643257,0.0070356573,0.021962067,0.018423203,0.027388744
33231.0,33231,Plate Work and Fabricated Structural Product Manufacturing,0.0,0.001360203230251201,0.0012611225004713507,0.0,0.028267551820241526,0.058900808467842625,0.039801942634057785,0.058052945283817284,0.028267551,0.057540607,0.03854082,0.058052946
33232.0,33232,Ornamental and Architectural Metal Products Manufacturing,0.0,0.0014690917591639442,0.001339685769358251,0.0,0.023792373719239986,0.025434594804721745,0.020764723051810655,0.028630964032385128,0.023792373,0.023965502,0.019425036,0.028630964
33241.0,33241,Power Boiler and Heat Exchanger Manufacturing,0.0,0.001185139307260643,0.0016143604489422178,0.0,0.00191919067541099,0.032875796624859885,0.03057996312113565,0.03171143007234219,0.0019191906,0.031690657,0.028965604,0.03171143
33242.0,33242,Metal Tank (Heavy Gauge) Manufacturing,0.0,0.00019187470636077182,0.00018114682397925373,0.0,0.017254767519752013,0.07573627510177304,0.00873500283250349,0.07818399285637842,0.017254768,0.0755444,0.008553856,0.07818399
33243.0,33243,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",0.0,0.0002632769284128419,0.0002497923282889952,0.0,0.02366755166038781,0.013447215985778953,0.011128263869773558,0.016478317459409492,0.023667552,0.013183939,0.010878472,0.016478317
33251.0,33251,Hardware Manufacturing,0.0,0.005271156923278425,0.007386988812077058,0.0,0.002134026509685763,0.022435356764283217,0.02262842585278979,0.02145484368646326,0.0021340265,0.0171642,0.015241437,0.021454843
33261.0,33261,Spring and Wire Product Manufacturing,0.0,0.0008876995528382762,0.0017624171468889245,0.0,0.011904346822661734,0.020667515402303726,0.019344084347180518,0.024721038852396394,0.011904347,0.019779816,0.017581668,0.02472104
33272.0,33272,"Turned Product and Screw, Nut, and Bolt Manufacturing",0.0,0.005601413194645934,0.005173594402199127,0.0,0.010770971133329107,0.02033060376090085,0.01802945510304097,0.01836152761271515,0.010770971,0.014729191,0.01285586,0.018361527
33291.0,33291,Metal Valve Manufacturing,0.0,0.006736108117227065,0.006517822932526101,0.0,0.007584019524862358,0.03318153502830287,0.030952251739089123,0.029995139870285573,0.0075840196,0.026445426,0.024434429,0.02999514
33299.0,33299,All Other Fabricated Metal Product Manufacturing,0.0,0.008299335599276461,0.008109303036167893,0.0,0.011113675011636905,0.03903088018534212,0.06506039376342639,0.03489028714391255,0.011113675,0.030731544,0.05695109,0.034890287
33311.0,33311,Agricultural Implement Manufacturing,0.0,0.00029488446049492277,0.0002466912245734923,0.0,0.005248266914482718,0.014723109983377471,0.012241236886899261,0.015649727351765137,0.0052482667,0.014428225,0.011994545,0.015649727
33312.0,33312,Construction Machinery Manufacturing,0.0,2.656905042386577e-08,1.914990021426856e-06,0.0,0.0020735964123130895,0.018658738181013854,0.01674784039333338,0.01880314287789614,0.0020735965,0.018658713,0.016745925,0.018803142
33313.0,33313,Mining and Oil and Gas Field Machinery Manufacturing,0.0,0.0005456165313051546,0.0006690451555939259,0.0,0.00556965510995808,0.03453854775189925,0.03224942470713474,0.0344188534362474,0.005569655,0.03399293,0.03158038,0.034418855
33324.0,33324,Industrial Machinery Manufacturing,0.0,0.0010814071846329887,0.0010345334956897959,0.0,0.0020376964132256363,0.02889721108892748,0.021736919526853388,0.030602199665135055,0.0020376963,0.027815804,0.020702386,0.0306022
33331.0,33331,Commercial and Service Industry Machinery Manufacturing,0.0,0.0011488564095979313,0.0011239914054419332,0.0,0.006638952759523105,0.028125657490652343,0.02346707463984709,0.029848204907604668,0.0066389525,0.026976801,0.022343082,0.029848205
33341.0,33341,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",0.0,2.9794801254387905e-05,0.0018277116595525466,0.0,0.006434504183621199,0.03204146618725894,0.03006122855701404,0.03604598828785333,0.0064345044,0.032011673,0.028233517,0.036045987
33351.0,33351,Metalworking Machinery Manufacturing,0.0,0.0045228427845558335,0.004338307880734139,0.0,0.007991771474013691,0.027682416787743313,0.025214643646359943,0.02410254776250903,0.007991771,0.023159575,0.020876335,0.024102548
33361.0,33361,"Engine, Turbine, and Power Transmission Equipment Manufacturing",0.0,0.0006699761118115744,0.0016705610079296785,0.0,0.003251126481027544,0.02133803986039131,0.020528920631554388,0.02246006540146197,0.0032511265,0.020668063,0.01885836,0.022460066
33391.0,33391,Pump and Compressor Manufacturing,0.0,0.00054693192673868,0.000846023290576748,0.0,0.0072094482419652215,0.04955986286782819,0.04502456320726757,0.0510145045313983,0.007209448,0.04901293,0.04417854,0.051014505
33392.0,33392,Material Handling Equipment Manufacturing,0.0,4.030066470498122e-05,3.746105929571504e-05,0.0,0.0034859056364473463,0.030520770341713133,0.027548346251777593,0.03107332609821695,0.0034859057,0.03048047,0.027510885,0.031073326
33399.0,33399,All Other General Purpose Machinery Manufacturing,0.0,0.0004291348449767967,0.0007409963451026239,0.0,0.006562637611552239,0.022487835215264075,0.02121484310545258,0.02294184415630593,0.0065626376,0.022058701,0.020473847,0.022941845
33411.0,33411,Computer and Peripheral Equipment Manufacturing,0.0,3.1837300808215496e-07,3.4822971551084447e-07,0.0,0.004469209547343711,0.012138024476802725,0.010747975292404871,0.013835890736186473,0.0044692094,0.012137706,0.010747627,0.013835891
33421.0,33421,Telephone Apparatus Manufacturing,0.0,5.414626472285095e-05,4.325195999583405e-05,0.0,0.0034915147644534496,0.0015543077491076902,0.0013830379453434421,0.0017715372286262348,0.0034915148,0.0015001615,0.001339786,0.0017715372
33422.0,33422,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,0.0,0.00022673888733832585,0.00018857001511644788,0.0,0.006213994629411356,0.004474677106304291,0.003281351027768515,0.007960364107346414,0.0062139947,0.0042479383,0.003092781,0.007960364
33429.0,33429,Other Communications Equipment Manufacturing,0.0,0.0003178233932619083,0.0029342606725000866,0.0,0.0023276255981914107,0.02784320546973712,0.028735364206395355,0.03175787933432532,0.0023276256,0.027525382,0.025801104,0.03175788
33431.0,33431,Audio and Video Equipment Manufacturing,0.0,0.0002729518376634895,0.0005816767481808945,0.0,0.0018985792152956752,0.004839041253182198,0.0042159901432048666,0.005662722053695651,0.0018985792,0.0045660893,0.0036343134,0.005662722
33441.0,33441,Semiconductor and Other Electronic Component Manufacturing,0.0,0.00011268443336007578,0.00039829363132719,0.0,0.0026476677215115916,0.03540348087691598,0.026977290270603322,0.03914191047223341,0.0026476677,0.035290796,0.026578996,0.039141912
33451.0,33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",0.0,0.0001159868027285774,0.0006025628117441513,0.0,0.010434935296925681,0.02454867964526153,0.02243527725528619,0.0248086658373708,0.010434935,0.024432693,0.021832714,0.024808666
33461.0,33461,Manufacturing and Reproducing Magnetic and Optical Media,0.0,0.0,0.0,0.0,0.006931056621152714,0.00037218864665059583,0.00030904327162433745,0.0004652365848465981,0.0069310567,0.00037218866,0.00030904327,0.00046523658
33511.0,33511,Electric Lamp Bulb and Part Manufacturing,0.0,0.00624755069383321,0.0060211913783935166,0.0,0.005851424479173304,0.03014276031729809,0.026349562962474288,0.029069713284505777,0.0058514243,0.02389521,0.02032837,0.029069712
33512.0,33512,Lighting Fixture Manufacturing,0.0,0.017207934602103177,0.026385858656927243,0.0,0.010151539457923114,0.061387547450565356,0.06606085161514515,0.05522451781631777,0.010151539,0.044179615,0.039674994,0.05522452
33521.0,33521,Small Electrical Appliance Manufacturing,0.0,0.002921032666542938,0.002917534068575221,0.0,0.0062852924675559155,0.022060661573165417,0.019394063118824356,0.023924200543474695,0.0062852926,0.019139629,0.016476529,0.0239242
33522.0,33522,Major Household Appliance Manufacturing ,0.0,0.0015918389765942431,0.011179277251999431,0.0,0.02700926169951822,0.0425093660934598,0.024608288558986426,0.04502927275835485,0.027009262,0.040917527,0.013429011,0.04502927
33531.0,33531,Electrical Equipment Manufacturing,0.0,0.004480940939110966,0.0050452825621523515,0.0,0.005343731813075955,0.03758814146274087,0.03343853324805004,0.03468443094473322,0.005343732,0.0331072,0.02839325,0.03468443
33591.0,33591,Battery Manufacturing,0.0,0.0013172199235814055,0.0024844462762290435,0.0,0.007657032071940675,0.01496688630566974,0.014647091132301497,0.01477638451465925,0.007657032,0.013649667,0.012162644,0.014776384
33592.0,33592,Communication and Energy Wire and Cable Manufacturing,0.0,0.007597412776803435,0.007131565762124588,0.0,0.0032339494764404065,0.05585767485526151,0.05032596094594619,0.054889959220345105,0.0032339494,0.04826026,0.043194395,0.05488996
33593.0,33593,Wiring Device Manufacturing,0.0,0.0049774887430191735,0.004275135646856618,0.0,0.010903948763793877,0.06222603894951399,0.05343993942282031,0.058772347308168375,0.010903949,0.05724855,0.049164806,0.058772348
33599.0,33599,All Other Electrical Equipment and Component Manufacturing,0.0,0.0039313483275511514,0.004292957861500238,0.0,0.015466824130313986,0.05215689722788649,0.04839358106046798,0.05233241589454491,0.015466824,0.048225548,0.044100624,0.052332416
33611.0,33611,Automobile and Light Duty Motor Vehicle Manufacturing,0.0,0.00021513228906271182,0.00020970914216037625,0.0,0.04120640639720307,0.0023650926350517174,0.0016755692584145268,0.002149781471899111,0.041206405,0.0021499603,0.0014658602,0.0021497814
33612.0,33612,Heavy Duty Truck Manufacturing,0.0,6.273221395633145e-05,6.0890860738816344e-05,0.0,0.0007579097841275502,0.00031994305312407333,0.00017894750271497449,0.0002659731636728902,0.0007579098,0.00025721084,0.00011805664,0.00026597315
33621.0,33621,Motor Vehicle Body and Trailer Manufacturing,0.0,0.002994154121645227,0.0027494608828043123,0.0,0.0007750737268646233,0.01880230969817056,0.015705565872159856,0.019765920400171673,0.0007750737,0.015808156,0.012956105,0.019765921
33631.0,33631,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,0.0,0.0003822382690060904,0.0008951875288690901,0.0,0.0015765150450076145,0.005927599759136285,0.0058481587155470565,0.006296618007791104,0.001576515,0.0055453614,0.0049529714,0.006296618
33632.0,33632,Motor Vehicle Electrical and Electronic Equipment Manufacturing,0.0,0.0005399291427624643,0.0022744315976862147,0.0,0.002886534680962228,0.015100849415287885,0.014508442912881423,0.016213777492033746,0.0028865347,0.01456092,0.012234012,0.016213778
33633.0,33633,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,0.0,0.000397683358497911,0.0014692295372383014,0.0,0.011068599626832296,0.005441642307014834,0.006032927728937735,0.006304900150826267,0.011068599,0.005043959,0.004563698,0.0063049
33634.0,33634,Motor Vehicle Brake System Manufacturing,0.0,8.630423862007632e-06,0.006979924224722009,0.0,0.0010651137033382435,0.024956175799643845,0.029133203458554836,0.031183270733363203,0.0010651137,0.024947545,0.022153279,0.03118327
33635.0,33635,Motor Vehicle Transmission and Power Train Parts Manufacturing,0.0,0.0018288424497222419,0.0017010041086447357,0.0,0.001613047322135392,0.007698924175939085,0.006977090535083183,0.007337602149164222,0.0016130473,0.005870082,0.0052760863,0.0073376023
33636.0,33636,Motor Vehicle Seating and Interior Trim Manufacturing,0.0,0.0001735946628182684,0.00016740453933314502,0.0,0.0014034305114256616,0.0014369482561692776,0.0012677276741263756,0.0015790053829488305,0.0014034305,0.0012633536,0.0011003232,0.0015790054
33637.0,33637,Motor Vehicle Metal Stamping,0.0,0.00014215401227801484,0.0009657153564102686,0.0,0.0010294627280191043,0.003522685441676856,0.0038287708228484,0.004225664323390129,0.0010294627,0.0033805314,0.0028630556,0.0042256643
33639.0,33639,Other Motor Vehicle Parts Manufacturing,0.0,0.003055677725990729,0.0037178266640523257,0.0,0.0027759858787923812,0.0174971390999099,0.016312269778326026,0.017726176451339552,0.002775986,0.014441461,0.012594443,0.017726177
33641.0,33641,Aerospace Product and Parts Manufacturing,0.0,0.0,6.948869920265305e-07,0.0,1.274625949264819e-08,0.0021776776253065867,0.0021746881282525927,0.0021777291702148177,1.2746259e-08,0.0021776776,0.0021739933,0.0021777293
33651.0,33651,Railroad Rolling Stock Manufacturing,0.0,0.004838007530105597,0.00428639870311102,0.0,0.001381575568793795,0.06087165883256351,0.060135897992022624,0.05643224521890793,0.0013815756,0.056033652,0.0558495,0.056432243
33661.0,33661,Ship and Boat Building,0.0,0.000419491338022404,0.000342481863051511,0.0,0.052395250030983116,0.0033848564555288433,0.0016697749101751984,0.0035765472669080137,0.05239525,0.002965365,0.001327293,0.0035765474
33699.0,33699,Other Transportation Equipment Manufacturing,0.0,0.015928971474528104,0.014815543133068126,0.0,0.02766832364561537,0.048780671761903344,0.03985982197197296,0.03688555423816469,0.027668323,0.0328517,0.02504428,0.036885556
33711.0,33711,Wood Kitchen Cabinet and Countertop Manufacturing,0.0,0.0,0.0,0.0,0.0008059207466430962,0.05509924283251166,0.04769588075578213,0.0688740536570549,0.00080592075,0.05509924,0.047695883,0.06887405
33712.0,33712,Household and Institutional Furniture Manufacturing,0.0,9.703710012452046e-07,9.050632252446625e-07,0.0,0.017756768281466224,0.04148735116539337,0.03228484817389522,0.0518532715509843,0.017756768,0.041486382,0.032283943,0.051853273
33721.0,33721,Office Furniture (including Fixtures) Manufacturing,0.0,0.0,0.0,0.0,0.002429372007022514,0.031988753629457654,0.02698234706843036,0.039986608856630954,0.002429372,0.031988755,0.026982347,0.03998661
33791.0,33791,Mattress Manufacturing,0.0,0.02687165520182731,0.025054885755081458,0.0,0.06468934505831514,0.08835483305660768,0.07603843171235937,0.0770276959180131,0.064689346,0.06148318,0.050983544,0.07702769
33792.0,33792,Blind and Shade Manufacturing,0.0,0.0062773503390001215,0.005844884095633259,0.0,0.004446202312134232,0.019480295261588256,0.017552220699421563,0.01650368170009119,0.0044462024,0.013202945,0.011707337,0.016503682
33911.0,33911,Medical Equipment and Supplies Manufacturing,0.0,8.535560862371734e-05,0.00010118558515856498,0.0,0.006293642960446261,0.0012296905536974166,0.001146015696592264,0.0011982299760883877,0.006293643,0.0011443349,0.0010448301,0.00119823
33991.0,33991,Jewelry and Silverware Manufacturing,0.0,3.544918711749342e-05,3.351649869772515e-05,0.0,0.015574110129668004,0.00017125681403881005,0.00014633719318840968,0.00017020505393242034,0.01557411,0.00013580763,0.00011282069,0.00017020505
33992.0,33992,Sporting and Athletic Goods Manufacturing,0.0,0.00024648806224485364,0.00023752070953632145,0.0,0.0016700531059597864,0.0009861053759167458,0.000834049426172871,0.000921464396498412,0.0016700531,0.00073961733,0.0005965287,0.0009214644
33993.0,33993,"Doll, Toy, and Game Manufacturing",0.0,0.0,0.0,0.0,0.002347154906419367,0.0,0.0,0.0,0.002347155,0.0,0.0,0.0
33994.0,33994,Office Supplies (except Paper) Manufacturing,0.0,0.0005604792157531161,0.0018550498463710153,0.0,0.01413287473363831,0.003789576712281816,0.0046765506108179915,0.004033478152640229,0.014132875,0.0032290975,0.0028215009,0.004033478
33995.0,33995,Sign Manufacturing,0.0,0.0,0.019114386010541027,0.0,0.002876578867178881,0.042822589273698905,0.05770594672388893,0.05352823665033129,0.0028765788,0.04282259,0.03859156,0.053528238
33999.0,33999,All Other Miscellaneous Manufacturing,0.0,0.0006723488875512877,0.0010972356068805111,0.0,0.005340483606666711,0.00473451258811137,0.0045626292015070406,0.004772248685041175,0.0053404835,0.0040621636,0.0034653936,0.0047722487
91000.0,,,0.0,0.0,0.0,0.0,0.08051136731630332,0.00118817720892988,0.0008195204390221975,0.0014052932300336431,0.08051137,0.0011881773,0.00081952044,0.0014052932
93000.0,,,0.0,6.653148348469305e-06,6.005910434153921e-06,0.0,0.010433071606769106,8.32808201382762e-05,7.410712832111185e-05,7.909183300218637e-05,0.010433071,7.662767e-05,6.810122e-05,7.9091835e-05
98000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99000.0,,,0.0,0.0,0.0,0.0,2.165700932621506e-05,0.0002379087622368375,0.00020876247701365663,0.0002965573047452998,2.165701e-05,0.00023790877,0.00020876247,0.0002965573
113210.0,113210,Forest Nurseries and Gathering of Forest Products ,0.0,1.9907802563799684e-06,1.8437265962065616e-06,0.0,0.0029876972633839046,0.0004509342542096267,0.0003201735835729312,0.0005656816389175607,0.0029876973,0.00044894347,0.00031832987,0.00056568166
113310.0,113310,Logging ,0.0,0.0,0.0,0.0,0.012345417351817415,0.0081723714951577,0.007148196884403419,0.008790286484516123,0.012345417,0.008172371,0.007148197,0.008790286
114111.0,114111,Finfish Fishing ,0.0,0.002828701478902106,0.0032645786641181326,0.0,0.06329217614083987,0.007287873709797889,0.007413025293117522,0.00552916878917448,0.063292176,0.004459172,0.0041484465,0.005529169
114112.0,114112,Shellfish Fishing ,0.0,2.8474091760961363e-05,2.798726757557385e-05,0.0,0.0,0.008980559973211774,0.008017379227995655,0.01119912546867842,0.0,0.008952086,0.007989392,0.011199125
114119.0,114119,Other Marine Fishing ,0.0,0.0,0.0,0.0,0.0027087087079709204,0.015239324829940497,0.01360235298800996,0.019049156070228935,0.0027087086,0.015239324,0.013602353,0.019049156
211111.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211112.0,,,0.0,0.0,0.0,0.0,0.020764890748915518,1.97641325877925e-05,1.405455647209572e-05,2.1165555456179233e-05,0.020764891,1.9764133e-05,1.4054556e-05,2.1165555e-05
212111.0,212111,Bituminous Coal and Lignite Surface Mining ,0.0,0.0,0.0,0.0,0.010549578331096134,0.0007114241377275531,0.00037243236542932917,0.0007114241377275531,0.010549578,0.00071142416,0.00037243238,0.00071142416
212112.0,212112,Bituminous Coal Underground Mining ,0.0,0.0,0.0,0.0,0.005907051678021753,0.0,0.0,0.0,0.0059070517,0.0,0.0,0.0
212113.0,212113,Anthracite Mining ,0.0,0.0,0.0,0.0,0.00015575707729563188,0.00913046597270295,0.0,0.012450635433197021,0.00015575708,0.009130466,0.0,0.012450635
212210.0,212210,Iron Ore Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212221.0,212221,Gold Ore Mining ,0.0,0.0,0.0,0.0,0.016028604041073022,0.0,0.0,0.0,0.016028604,0.0,0.0,0.0
212222.0,212222,Silver Ore Mining ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212231.0,,,0.0,0.0,0.0,0.0,0.0055981150926555845,0.0,0.0,0.0,0.0055981153,0.0,0.0,0.0
212234.0,,,0.0,0.0,0.0,0.0,0.00439856319199742,5.818751238804816e-06,0.0,9.697918880129762e-06,0.0043985634,5.818751e-06,0.0,9.697919e-06
212291.0,212291,Uranium-Radium-Vanadium Ore Mining ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212299.0,212299,All Other Metal Ore Mining ,0.0,0.0,0.0,0.0,0.0037555392611031795,8.589891069741902e-05,7.096283245552575e-05,0.00010780892217128033,0.0037555392,8.589891e-05,7.096283e-05,0.00010780892
212311.0,212311,Dimension Stone Mining and Quarrying ,0.0,0.0014803078190331017,0.0012115186402382025,0.0,0.01081869837445902,0.017966491673586858,0.013510052408219751,0.021033044441162312,0.010818698,0.016486185,0.012298534,0.021033045
212312.0,212312,Crushed and Broken Limestone Mining and Quarrying ,0.0,0.0,0.0,0.0,0.0,0.060445368057116866,0.047457098960876465,0.07555671036243439,0.0,0.06044537,0.0474571,0.07555671
212319.0,212319,Other Crushed and Broken Stone Mining and Quarrying ,0.0,0.0,0.0,0.0,0.0025009477454670686,0.0007378518301461641,0.0005236353502471097,0.0009148580447629164,0.0025009478,0.00073785183,0.00052363536,0.0009148581
212321.0,212321,Construction Sand and Gravel Mining ,0.0,0.0,0.0,0.0,0.00029395573731040353,0.002671920694410801,0.0019858580781146884,0.003339900868013501,0.00029395573,0.0026719207,0.0019858582,0.0033399009
212322.0,212322,Industrial Sand Mining ,0.0,0.0,0.0,0.0,0.00981488553275608,0.004458563156952377,0.003082550009114583,0.00586150057794635,0.009814885,0.004458563,0.00308255,0.0058615007
212324.0,212324,Kaolin and Ball Clay Mining ,0.0,0.0,0.0,0.0,0.012021642178297043,0.00021779287089884747,0.00015400573465740308,0.00029699027800234035,0.012021642,0.00021779287,0.00015400574,0.00029699027
212325.0,212325,Clay and Ceramic and Refractory Minerals Mining ,0.0,0.0,0.0,0.0,0.0038621656378119134,0.0018780856088918669,0.0015840709652509993,0.0023476070202212503,0.0038621656,0.0018780857,0.001584071,0.002347607
212391.0,212391,"Potash, Soda, and Borate Mineral Mining ",0.0,0.0,0.0,0.0,6.55748718068843e-05,0.005490538549866066,0.001985087690199123,0.006780602216359336,6.557487e-05,0.0054905387,0.0019850878,0.006780602
212392.0,212392,Phosphate Rock Mining ,0.0,0.0,0.0,0.0,3.810420902006811e-05,0.00012829712537031654,0.0,0.00017500586062024512,3.810421e-05,0.00012829712,0.0,0.00017500586
212393.0,212393,Other Chemical and Fertilizer Mineral Mining ,0.0,0.0,0.0,0.0,0.012529447921969836,0.0004884804506897928,0.0003042997351297318,0.0006104829430350116,0.012529448,0.00048848044,0.00030429973,0.00061048294
212399.0,212399,All Other Nonmetallic Mineral Mining ,0.0,2.6960065553101885e-07,2.2807054973747544e-07,0.0,0.005996525622094778,0.0007279861638437324,0.000562505479884459,0.0009181905943856936,0.0059965258,0.00072771654,0.0005622774,0.0009181906
311111.0,311111,Dog and Cat Food Manufacturing ,0.0,0.0,0.0,0.0,0.0004990472262654247,0.015391738765038687,0.013639076160674527,0.019239673512199497,0.0004990472,0.015391739,0.013639077,0.019239673
311119.0,311119,Other Animal Food Manufacturing ,0.0,0.0005926606150570914,0.0005467900809561136,0.0,0.005726311672022512,0.012312261736171344,0.009678060303780284,0.014830081916823331,0.005726312,0.011719601,0.00913127,0.014830082
311211.0,311211,Flour Milling ,0.0,0.0005109479136484875,0.0004938141905793454,0.0,0.0009516090155548142,0.004816600439966392,0.0035801422024077773,0.005296708144816514,0.000951609,0.0043056523,0.003086328,0.005296708
311212.0,311212,Rice Milling ,0.0,1.8659999028524138e-05,7.35181034497659e-05,0.0,0.006417687138804263,0.0018504778717278224,0.0015564058201874174,0.0022919888463944762,0.006417687,0.0018318179,0.0014828877,0.0022919888
311213.0,311213,Malt Manufacturing ,0.0,0.0,3.574808446628383e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5748084e-09,0.0
311221.0,311221,Wet Corn Milling ,0.0,5.1772100983198445e-05,5.7257982836998674e-05,0.0,0.0009026719280772872,0.001962294435981994,0.001373431290053475,0.002142367836844945,0.00090267195,0.0019105223,0.0013161734,0.002142368
311224.0,311224,Soybean and Other Oilseed Processing ,0.0,0.00022714031075282635,0.0002466292683994757,0.0,0.0005950545370951547,0.0009180326439549466,0.0008471512266714485,0.0008638965404748095,0.00059505453,0.00069089234,0.000600522,0.00086389657
311225.0,311225,Fats and Oils Refining and Blending ,0.0,0.0,0.0,0.0,0.001571790305850018,0.0,0.0,0.0,0.0015717903,0.0,0.0,0.0
311230.0,311230,Breakfast Cereal Manufacturing,0.0,0.0,0.0,0.0,0.006581241563290881,0.0,0.0,0.0,0.0065812417,0.0,0.0,0.0
311340.0,311340,Nonchocolate Confectionery Manufacturing,0.0,0.004086296687170691,0.0037826618960938216,0.0,0.049845976202696596,0.010045268580460025,0.00912712521009489,0.00744192034577325,0.049845975,0.005958972,0.0053444635,0.00744192
311411.0,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing ",0.0,0.0009718652284855543,0.0008899652291245434,0.0,0.024953653466112197,0.0017908709332871975,0.0015857043737520589,0.0009620525647336905,0.024953654,0.0008190057,0.0006957391,0.00096205255
311412.0,311412,Frozen Specialty Food Manufacturing ,0.0,0.008344035417268063,0.007732811288074525,0.0,0.059435718993170954,0.018774079431080823,0.01769149638572033,0.013037554983934276,0.059435718,0.010430044,0.009958685,0.013037555
311421.0,311421,Fruit and Vegetable Canning ,0.0,0.007824599688499153,0.007358250460991471,0.0,0.03609028631210861,0.021836491841683178,0.01932763567348504,0.017192422057499254,0.036090285,0.0140118925,0.011969386,0.017192421
311422.0,311422,Specialty Canning ,0.0,0.0,1.190707662012045e-06,0.0,0.049661344429121415,1.0275749032696653e-06,3.4889070532725966e-07,5.13787463241223e-06,0.049661346,1.0275749e-06,-8.41817e-07,5.1378747e-06
311423.0,311423,Dried and Dehydrated Food Manufacturing ,0.0,6.373561944417921e-07,6.045904612196527e-07,0.0,0.003571610989561158,2.5095900438629886e-06,1.7898368259877068e-06,2.9876070767006036e-06,0.003571611,1.8722338e-06,1.1852463e-06,2.987607e-06
311511.0,311511,Fluid Milk Manufacturing ,0.0,0.0,0.0,0.0,0.0008492721371244211,0.0,0.0,0.0,0.0008492721,0.0,0.0,0.0
311513.0,311513,Cheese Manufacturing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311514.0,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing ",0.0,0.0023815976306743526,0.002186713222664756,0.0,0.011178250662894112,0.00543161227659545,0.0048544247922565785,0.0037787374881788627,0.01117825,0.0030500146,0.0026677116,0.0037787375
311520.0,311520,Ice Cream and Frozen Dessert Manufacturing,0.0,0.0,0.0,0.0,0.001831746212120964,0.0,0.0,0.0,0.0018317462,0.0,0.0,0.0
311611.0,311611,Animal (except Poultry) Slaughtering ,0.0,0.0,0.0,0.0,0.027715563555210914,0.0,0.0,0.0,0.027715564,0.0,0.0,0.0
311612.0,311612,Meat Processed from Carcasses ,0.0,0.0,0.0,0.0,0.0,0.0007903663281467743,0.0004331033633206971,0.0010777722636703402,0.0,0.0007903663,0.00043310336,0.0010777722
311613.0,311613,Rendering and Meat Byproduct Processing ,0.0,2.9581541799478182e-06,2.91049633441156e-06,0.0,0.0031674828251790094,8.29569364305861e-06,4.381033163113275e-06,1.9292310384440258e-05,0.0031674828,5.3375393e-06,1.4705369e-06,1.929231e-05
311615.0,311615,Poultry Processing ,0.0,0.0,0.0,0.0,0.03474286210680473,0.0,0.0,0.0,0.034742862,0.0,0.0,0.0
311710.0,311710,Seafood Product Preparation and Packaging,0.0,0.0027409313504305113,0.0025231940401027266,0.0,0.00012999944312136637,0.019096966616442806,0.01708706058234558,0.020265058509422052,0.00012999945,0.016356036,0.014563867,0.020265058
311824.0,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour ",0.0,0.0,0.0,0.0,0.00029176463632873885,0.005413669615300665,0.0044837490576557955,0.006767117359986652,0.00029176465,0.0054136696,0.004483749,0.0067671174
311911.0,311911,Roasted Nuts and Peanut Butter Manufacturing ,0.0,0.003629745607446801,0.00445084784589021,0.0,0.01548187614382216,0.007210568393816428,0.007385262931615486,0.004405117245661343,0.015481876,0.0035808228,0.0029344151,0.004405117
311919.0,311919,Other Snack Food Manufacturing ,0.0,2.063574266187534e-05,1.9947121004494735e-05,0.0,0.02381847902925261,3.622979695367721e-05,3.287390928748699e-05,2.6380920066488432e-05,0.02381848,1.5594054e-05,1.2926788e-05,2.638092e-05
