naics,naics_str,naics_desc,R0_2017,S0_2017,E0_2017,T0_2017,R0_2018,S0_2018,E0_2018,T0_2018,R0,S0,E0,T0
33111,33111,Iron and Steel Mills and Ferroalloy Manufacturing,0,4.606460066435641e-5,4.3512007989676465e-5,0,0.13422159172234913,0.12808056245267002,0.12451700366235989,0.12809858223536758,0.13422159850597382,0.12803450226783752,0.12447348982095718,0.12809857726097107
33121,33121,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,0,0,0,0,0.029185549893239068,0.06125041447080097,0.0590966215207489,0.06125041447080097,0.029185550287365913,0.061250414699316025,0.059096623212099075,0.061250414699316025
33122,33122,Rolling and Drawing of Purchased Steel,0,6.276990297994846e-4,5.55579831358901e-4,0,0.06161489431832323,0.11013100411485537,0.09304257851890725,0.11262461086943362,0.06161489337682724,0.10950330644845963,0.09248699992895126,0.11262460798025131
33131,33131,Alumina and Aluminum Production and Processing,0,0.005953782207068807,0.005824882986792443,0,0.03643427182413664,0.09373125274714847,0.11095125283141746,0.0878938555986935,0.036434270441532135,0.08777747303247452,0.10512637346982956,0.08789385855197906
33141,33141,Nonferrous Metal (except Aluminum) Smelting and Refining,0,3.3275467746730456e-5,3.270234989779518e-5,0,0.003026782902378917,3.210774794482755e-4,1.8155848029151298e-4,3.433100194800343e-4,0.003026783000677824,2.8780201682820916e-4,1.4885612472426146e-4,3.4331000642850995e-4
33142,33142,"Copper Rolling, Drawing, Extruding, and Alloying",0,9.977681702358179e-4,9.569336725221596e-4,0,0.004171640113217236,0.0060580731298166424,0.005339770419089993,0.005849803649608865,0.004171640146523714,0.0050603048875927925,0.0043828366324305534,0.005849803797900677
33149,33149,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, Extruding, and Alloying",0,7.323223778826696e-4,0.0015539589965425672,0,0.005063803430940457,0.0032641018064544446,0.0039034304235976173,0.0031700082810938853,0.0050638034008443356,0.0025317794643342495,0.002349471440538764,0.0031700083054602146
33151,33151,Ferrous Metal Foundries,0,0.014264712110561165,0.013245096701954312,0,0.024573299401296777,0.05035509618192091,0.0449849548003366,0.043716700815295995,0.024573300033807755,0.03609038516879082,0.03173985704779625,0.04371670261025429
33152,33152,Nonferrous Metal Foundries,0,0.010215952894792667,0.009671756086007536,0,0.005858001255556931,0.0435454363360561,0.05752774182586518,0.0415022456698133,0.005858001299202442,0.03332948312163353,0.047855984419584274,0.041502244770526886
33211,33211,Forging and Stamping,0,0.004805429021303057,0.00456370614080421,0,0.005334409265882768,0.01985469581264294,0.018665869311523378,0.018802217095534243,0.005334409419447184,0.015049266628921032,0.014102162793278694,0.01880221627652645
33221,33221,Cutlery and Handtool Manufacturing,0,0.00903610116967146,0.011713685971212723,0,0.007035657172712889,0.030998167537748093,0.030136889412196853,0.027388744895643257,0.007035657297819853,0.021962067112326622,0.018423203378915787,0.027388744056224823
33231,33231,Plate Work and Fabricated Structural Product Manufacturing,0,0.001360203230251201,0.0012611225004713507,0,0.028267551820241526,0.058900808467842625,0.039801942634057785,0.058052945283817284,0.028267551213502884,0.05754060670733452,0.03854082152247429,0.058052945882081985
33232,33232,Ornamental and Architectural Metal Products Manufacturing,0,0.0014690917591639442,0.001339685769358251,0,0.023792373719239986,0.025434594804721745,0.020764723051810655,0.028630964032385128,0.02379237301647663,0.02396550215780735,0.019425036385655403,0.02863096445798874
33241,33241,Power Boiler and Heat Exchanger Manufacturing,0,0.001185139307260643,0.0016143604489422178,0,0.00191919067541099,0.032875796624859885,0.03057996312113565,0.03171143007234219,0.0019191906321793795,0.03169065713882446,0.028965603560209274,0.031711429357528687
33242,33242,Metal Tank (Heavy Gauge) Manufacturing,0,1.9187470636077182e-4,1.8114682397925373e-4,0,0.017254767519752013,0.07573627510177304,0.00873500283250349,0.07818399285637842,0.017254767939448357,0.07554440200328827,0.008553856052458286,0.07818399369716644
33243,33243,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",0,2.632769284128419e-4,2.497923282889952e-4,0,0.02366755166038781,0.013447215985778953,0.011128263869773558,0.016478317459409492,0.023667551577091217,0.013183939270675182,0.010878471657633781,0.016478316858410835
33251,33251,Hardware Manufacturing,0,0.005271156923278425,0.007386988812077058,0,0.002134026509685763,0.022435356764283217,0.02262842585278979,0.02145484368646326,0.0021340264938771725,0.0171642005443573,0.015241436660289764,0.021454842761158943
33261,33261,Spring and Wire Product Manufacturing,0,8.876995528382762e-4,0.0017624171468889245,0,0.011904346822661734,0.020667515402303726,0.019344084347180518,0.024721038852396394,0.011904346756637096,0.019779816269874573,0.017581667751073837,0.024721039459109306
33272,33272,"Turned Product and Screw, Nut, and Bolt Manufacturing",0,0.005601413194645934,0.005173594402199127,0,0.010770971133329107,0.02033060376090085,0.01802945510304097,0.01836152761271515,0.010770970955491066,0.014729190617799759,0.012855860404670238,0.01836152747273445
33291,33291,Metal Valve Manufacturing,0,0.006736108117227065,0.006517822932526101,0,0.007584019524862358,0.03318153502830287,0.030952251739089123,0.029995139870285573,0.007584019564092159,0.026445426046848297,0.02443442866206169,0.029995139688253403
33299,33299,All Other Fabricated Metal Product Manufacturing,0,0.008299335599276461,0.008109303036167893,0,0.011113675011636905,0.03903088018534212,0.06506039376342639,0.03489028714391255,0.011113675311207771,0.03073154389858246,0.056951090693473816,0.03489028662443161
33311,33311,Agricultural Implement Manufacturing,0,2.9488446049492277e-4,2.466912245734923e-4,0,0.005248266914482718,0.014723109983377471,0.012241236886899261,0.015649727351765137,0.005248266737908125,0.014428225345909595,0.011994545347988605,0.01564972661435604
33312,33312,Construction Machinery Manufacturing,0,2.656905042386577e-8,1.914990021426856e-6,0,0.0020735964123130895,0.018658738181013854,0.01674784039333338,0.01880314287789614,0.002073596464470029,0.01865871250629425,0.016745924949645996,0.01880314201116562
33313,33313,Mining and Oil and Gas Field Machinery Manufacturing,0,5.456165313051546e-4,6.690451555939259e-4,0,0.00556965510995808,0.03453854775189925,0.03224942470713474,0.0344188534362474,0.005569654982537031,0.03399293124675751,0.03158038109540939,0.03441885486245155
33324,33324,Industrial Machinery Manufacturing,0,0.0010814071846329887,0.0010345334956897959,0,0.0020376964132256363,0.02889721108892748,0.021736919526853388,0.030602199665135055,0.0020376963075250387,0.0278158038854599,0.020702386274933815,0.03060219995677471
33331,33331,Commercial and Service Industry Machinery Manufacturing,0,0.0011488564095979313,0.0011239914054419332,0,0.006638952759523105,0.028125657490652343,0.02346707463984709,0.029848204907604668,0.0066389525309205055,0.026976801455020905,0.02234308235347271,0.02984820492565632
33341,33341,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",0,2.9794801254387905e-5,0.0018277116595525466,0,0.006434504183621199,0.03204146618725894,0.03006122855701404,0.03604598828785333,0.00643450440838933,0.03201167285442352,0.028233516961336136,0.03604598715901375
33351,33351,Metalworking Machinery Manufacturing,0,0.0045228427845558335,0.004338307880734139,0,0.007991771474013691,0.027682416787743313,0.025214643646359943,0.02410254776250903,0.007991771213710308,0.02315957471728325,0.020876334980130196,0.024102548137307167
33361,33361,"Engine, Turbine, and Power Transmission Equipment Manufacturing",0,6.699761118115744e-4,0.0016705610079296785,0,0.003251126481027544,0.02133803986039131,0.020528920631554388,0.02246006540146197,0.003251126501709223,0.020668063312768936,0.01885836012661457,0.02246006578207016
33391,33391,Pump and Compressor Manufacturing,0,5.4693192673868e-4,8.46023290576748e-4,0,0.0072094482419652215,0.04955986286782819,0.04502456320726757,0.0510145045313983,0.007209448143839836,0.0490129292011261,0.044178541749715805,0.051014505326747894
33392,33392,Material Handling Equipment Manufacturing,0,4.030066470498122e-5,3.746105929571504e-5,0,0.0034859056364473463,0.030520770341713133,0.027548346251777593,0.03107332609821695,0.0034859057050198317,0.03048047050833702,0.027510885149240494,0.031073326244950294
33399,33399,All Other General Purpose Machinery Manufacturing,0,4.291348449767967e-4,7.409963451026239e-4,0,0.006562637611552239,0.022487835215264075,0.02121484310545258,0.02294184415630593,0.006562637630850077,0.022058701142668724,0.020473847165703773,0.022941844537854195
33411,33411,Computer and Peripheral Equipment Manufacturing,0,3.1837300808215496e-7,3.4822971551084447e-7,0,0.004469209547343711,0.012138024476802725,0.010747975292404871,0.013835890736186473,0.004469209350645542,0.012137706391513348,0.010747627355158329,0.013835891149938107
33421,33421,Telephone Apparatus Manufacturing,0,5.414626472285095e-5,4.325195999583405e-5,0,0.0034915147644534496,0.0015543077491076902,0.0013830379453434421,0.0017715372286262348,0.003491514828056097,0.00150016148108989,0.0013397859875112772,0.0017715372378006577
33422,33422,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,0,2.2673888733832585e-4,1.8857001511644788e-4,0,0.006213994629411356,0.004474677106304291,0.003281351027768515,0.007960364107346414,0.006213994696736336,0.0042479382827878,0.0030927809420973063,0.00796036422252655
33429,33429,Other Communications Equipment Manufacturing,0,3.178233932619083e-4,0.0029342606725000866,0,0.0023276255981914107,0.02784320546973712,0.028735364206395355,0.03175787933432532,0.0023276256397366524,0.02752538211643696,0.025801103562116623,0.03175788000226021
33431,33431,Audio and Video Equipment Manufacturing,0,2.729518376634895e-4,5.816767481808945e-4,0,0.0018985792152956752,0.004839041253182198,0.0042159901432048666,0.005662722053695651,0.0018985791830345988,0.004566089250147343,0.00363431335426867,0.005662722047418356
33441,33441,Semiconductor and Other Electronic Component Manufacturing,0,1.1268443336007578e-4,3.9829363132719e-4,0,0.0026476677215115916,0.03540348087691598,0.026977290270603322,0.03914191047223341,0.002647667657583952,0.03529079630970955,0.02657899633049965,0.03914191201329231
33451,33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",0,1.159868027285774e-4,6.025628117441513e-4,0,0.010434935296925681,0.02454867964526153,0.02243527725528619,0.0248086658373708,0.010434934869408607,0.024432692676782608,0.02183271385729313,0.024808665737509727
33461,33461,Manufacturing and Reproducing Magnetic and Optical Media,0,0,0,0,0.006931056621152714,3.7218864665059583e-4,3.0904327162433745e-4,4.652365848465981e-4,0.00693105673417449,3.721886605489999e-4,3.090432728640735e-4,4.6523657510988414e-4
33511,33511,Electric Lamp Bulb and Part Manufacturing,0,0.00624755069383321,0.0060211913783935166,0,0.005851424479173304,0.03014276031729809,0.026349562962474288,0.029069713284505777,0.005851424299180508,0.023895209655165672,0.020328370854258537,0.02906971238553524
33512,33512,Lighting Fixture Manufacturing,0,0.017207934602103177,0.026385858656927243,0,0.010151539457923114,0.061387547450565356,0.06606085161514515,0.05522451781631777,0.010151538997888565,0.04417961463332176,0.039674993604421616,0.05522451922297478
33521,33521,Small Electrical Appliance Manufacturing,0,0.002921032666542938,0.002917534068575221,0,0.0062852924675559155,0.022060661573165417,0.019394063118824356,0.023924200543474695,0.006285292562097311,0.01913962885737419,0.016476528719067574,0.023924199864268303
33522,33522,Major Household Appliance Manufacturing,0,0.0015918389765942431,0.011179277251999431,0,0.02700926169951822,0.0425093660934598,0.024608288558986426,0.04502927275835485,0.027009261772036552,0.0409175269305706,0.013429011218249798,0.04502927139401436
33531,33531,Electrical Equipment Manufacturing,0,0.004480940939110966,0.0050452825621523515,0,0.005343731813075955,0.03758814146274087,0.03343853324805004,0.03468443094473322,0.0053437319584190845,0.033107198774814606,0.028393249958753586,0.0346844308078289
33591,33591,Battery Manufacturing,0,0.0013172199235814055,0.0024844462762290435,0,0.007657032071940675,0.01496688630566974,0.014647091132301497,0.01477638451465925,0.007657031994313002,0.01364966668188572,0.012162644416093826,0.014776384457945824
33592,33592,Communication and Energy Wire and Cable Manufacturing,0,0.007597412776803435,0.007131565762124588,0,0.0032339494764404065,0.05585767485526151,0.05032596094594619,0.054889959220345105,0.0032339494209736586,0.04826026037335396,0.04319439455866814,0.05488995835185051
33593,33593,Wiring Device Manufacturing,0,0.0049774887430191735,0.004275135646856618,0,0.010903948763793877,0.06222603894951399,0.05343993942282031,0.058772347308168375,0.010903948917984962,0.0572485513985157,0.04916480556130409,0.05877234786748886
33599,33599,All Other Electrical Equipment and Component Manufacturing,0,0.0039313483275511514,0.004292957861500238,0,0.015466824130313986,0.05215689722788649,0.04839358106046798,0.05233241589454491,0.015466824173927307,0.04822554811835289,0.044100623577833176,0.05233241617679596
33611,33611,Automobile and Light Duty Motor Vehicle Manufacturing,0,2.1513228906271182e-4,2.0970914216037625e-4,0,0.04120640639720307,0.0023650926350517174,0.0016755692584145268,0.002149781471899111,0.04120640456676483,0.002149960258975625,0.001465860172174871,0.002149781445041299
33612,33612,Heavy Duty Truck Manufacturing,0,6.273221395633145e-5,6.0890860738816344e-5,0,7.579097841275502e-4,3.1994305312407333e-4,1.7894750271497449e-4,2.659731636728902e-4,7.579097873531282e-4,2.572108351159841e-4,1.1805663962149993e-4,2.6597315445542336e-4
33621,33621,Motor Vehicle Body and Trailer Manufacturing,0,0.002994154121645227,0.0027494608828043123,0,7.750737268646233e-4,0.01880230969817056,0.015705565872159856,0.019765920400171673,7.75073713157326e-4,0.01580815576016903,0.012956105172634125,0.01976592093706131
33631,33631,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,0,3.822382690060904e-4,8.951875288690901e-4,0,0.0015765150450076145,0.005927599759136285,0.0058481587155470565,0.006296618007791104,0.0015765150310471654,0.005545361433178186,0.0049529713578522205,0.0062966179102659225
33632,33632,Motor Vehicle Electrical and Electronic Equipment Manufacturing,0,5.399291427624643e-4,0.0022744315976862147,0,0.002886534680962228,0.015100849415287885,0.014508442912881423,0.016213777492033746,0.002886534668505192,0.014560920186340809,0.01223401166498661,0.016213778406381607
33633,33633,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,0,3.97683358497911e-4,0.0014692295372383014,0,0.011068599626832296,0.005441642307014834,0.006032927728937735,0.006304900150826267,0.011068599298596382,0.005043958779424429,0.0045636980794370174,0.006304900161921978
33634,33634,Motor Vehicle Brake System Manufacturing,0,8.630423862007632e-6,0.006979924224722009,0,0.0010651137033382435,0.024956175799643845,0.029133203458554836,0.031183270733363203,0.0010651136981323361,0.024947544559836388,0.022153278812766075,0.0311832707375288
33635,33635,Motor Vehicle Transmission and Power Train Parts Manufacturing,0,0.0018288424497222419,0.0017010041086447357,0,0.001613047322135392,0.007698924175939085,0.006977090535083183,0.007337602149164222,0.0016130473231896758,0.005870081949979067,0.005276086274534464,0.007337602321058512
33636,33636,Motor Vehicle Seating and Interior Trim Manufacturing,0,1.735946628182684e-4,1.6740453933314502e-4,0,0.0014034305114256616,0.0014369482561692776,0.0012677276741263756,0.0015790053829488305,0.0014034304767847061,0.001263353624381125,0.001100323162972927,0.0015790053876116872
33637,33637,Motor Vehicle Metal Stamping,0,1.4215401227801484e-4,9.657153564102686e-4,0,0.0010294627280191043,0.003522685441676856,0.0038287708228484,0.004225664323390129,0.0010294626699760556,0.003380531445145607,0.0028630555607378483,0.004225664306432009
33639,33639,Other Motor Vehicle Parts Manufacturing,0,0.003055677725990729,0.0037178266640523257,0,0.0027759858787923812,0.0174971390999099,0.016312269778326026,0.017726176451339552,0.0027759859804064035,0.01444146130234003,0.012594442814588547,0.017726177349686623
33641,33641,Aerospace Product and Parts Manufacturing,0,0,6.948869920265305e-7,0,1.274625949264819e-8,0.0021776776253065867,0.0021746881282525927,0.0021777291702148177,1.2746259159257534e-8,0.0021776775829494,0.002173993270844221,0.002177729271352291
33651,33651,Railroad Rolling Stock Manufacturing,0,0.004838007530105597,0.00428639870311102,0,0.001381575568793795,0.06087165883256351,0.060135897992022624,0.05643224521890793,0.001381575595587492,0.056033652275800705,0.05584950000047684,0.056432243436574936
33661,33661,Ship and Boat Building,0,4.19491338022404e-4,3.42481863051511e-4,0,0.052395250030983116,0.0033848564555288433,0.0016697749101751984,0.0035765472669080137,0.05239525064826012,0.002965365070849657,0.0013272929936647415,0.003576547373086214
33699,33699,Other Transportation Equipment Manufacturing,0,0.015928971474528104,0.014815543133068126,0,0.02766832364561537,0.048780671761903344,0.03985982197197296,0.03688555423816469,0.02766832336783409,0.032851699739694595,0.025044279173016548,0.03688555583357811
33711,33711,Wood Kitchen Cabinet and Countertop Manufacturing,0,0,0,0,8.059207466430962e-4,0.05509924283251166,0.04769588075578213,0.0688740536570549,8.059207466430962e-4,0.0550992414355278,0.04769588261842728,0.0688740536570549
33712,33712,Household and Institutional Furniture Manufacturing,0,9.703710012452046e-7,9.050632252446625e-7,0,0.017756768281466224,0.04148735116539337,0.03228484817389522,0.0518532715509843,0.017756767570972443,0.041486382484436035,0.03228394314646721,0.05185327306389809
33721,33721,Office Furniture (including Fixtures) Manufacturing,0,0,0,0,0.002429372007022514,0.031988753629457654,0.02698234706843036,0.039986608856630954,0.0024293719325214624,0.031988754868507385,0.026982346549630165,0.039986610412597656
33791,33791,Mattress Manufacturing,0,0.02687165520182731,0.025054885755081458,0,0.06468934505831514,0.08835483305660768,0.07603843171235937,0.0770276959180131,0.06468934565782547,0.06148317828774452,0.05098354443907738,0.07702769339084625
33792,33792,Blind and Shade Manufacturing,0,0.0062773503390001215,0.005844884095633259,0,0.004446202312134232,0.019480295261588256,0.017552220699421563,0.01650368170009119,0.004446202423423529,0.01320294477045536,0.011707336641848087,0.016503682360053062
33911,33911,Medical Equipment and Supplies Manufacturing,0,8.535560862371734e-5,1.0118558515856498e-4,0,0.006293642960446261,0.0012296905536974166,0.001146015696592264,0.0011982299760883877,0.006293642800301313,0.0011443349067121744,0.0010448300745338202,0.001198229962028563
33991,33991,Jewelry and Silverware Manufacturing,0,3.544918711749342e-5,3.351649869772515e-5,0,0.015574110129668004,1.7125681403881005e-4,1.4633719318840968e-4,1.7020505393242034e-4,0.015574109740555286,1.358076260657981e-4,1.128206931753084e-4,1.702050503809005e-4
33992,33992,Sporting and Athletic Goods Manufacturing,0,2.4648806224485364e-4,2.3752070953632145e-4,0,0.0016700531059597864,9.861053759167458e-4,8.34049426172871e-4,9.21464396498412e-4,0.001670053112320602,7.396173314191401e-4,5.965286982245743e-4,9.214644087478518e-4
33993,33993,"Doll, Toy, and Game Manufacturing",0,0,0,0,0.002347154906419367,0,0,0,0.0023471550084650517,0,0,0
33994,33994,Office Supplies (except Paper) Manufacturing,0,5.604792157531161e-4,0.0018550498463710153,0,0.01413287473363831,0.003789576712281816,0.0046765506108179915,0.004033478152640229,0.014132875017821789,0.0032290974631905556,0.0028215008787810802,0.0040334779769182205
33995,33995,Sign Manufacturing,0,0,0.019114386010541027,0,0.002876578867178881,0.042822589273698905,0.05770594672388893,0.05352823665033129,0.0028765788301825523,0.04282258823513985,0.03859155997633934,0.05352823808789253
33999,33999,All Other Miscellaneous Manufacturing,0,6.723488875512877e-4,0.0010972356068805111,0,0.005340483606666711,0.00473451258811137,0.0045626292015070406,0.004772248685041175,0.005340483505278826,0.004062163643538952,0.0034653935581445694,0.004772248677909374
91000,,,0,0,0,0,0.08051136731630332,0.00118817720892988,8.195204390221975e-4,0.0014052932300336431,0.08051136881113052,0.0011881772661581635,8.195204427465796e-4,0.001405293238349259
93000,,,0,6.653148348469305e-6,6.005910434153921e-6,0,0.010433071606769106,8.32808201382762e-5,7.410712832111185e-5,7.909183300218637e-5,0.010433071292936802,7.662767166038975e-5,6.810121703892946e-5,7.909183477750048e-5
98000,,,0,0,0,0,0,0,0,0,0,0,0,0
99000,,,0,0,0,0,2.165700932621506e-5,2.379087622368375e-4,2.0876247701365663e-4,2.965573047452998e-4,2.1657009710907005e-5,2.379087673034519e-4,2.0876247435808182e-4,2.965572930406779e-4
113210,113210,Forest Nurseries and Gathering of Forest Products,0,1.9907802563799684e-6,1.8437265962065616e-6,0,0.0029876972633839046,4.509342542096267e-4,3.201735835729312e-4,5.656816389175607e-4,0.0029876972548663616,4.489434650167823e-4,3.183298686053604e-4,5.656816647388041e-4
113310,113310,Logging,0,0,0,0,0.012345417351817415,0.0081723714951577,0.007148196884403419,0.008790286484516123,0.012345417402684689,0.008172371424734592,0.007148196920752525,0.008790286257863045
114111,114111,Finfish Fishing,0,0.002828701478902106,0.0032645786641181326,0,0.06329217614083987,0.007287873709797889,0.007413025293117522,0.00552916878917448,0.06329217553138733,0.004459172021597624,0.00414844648912549,0.005529168993234634
114112,114112,Shellfish Fishing,0,2.8474091760961363e-5,2.798726757557385e-5,0,0,0.008980559973211774,0.008017379227995655,0.01119912546867842,0,0.008952085860073566,0.007989391684532166,0.011199125088751316
114119,114119,Other Marine Fishing,0,0,0,0,0.0027087087079709204,0.015239324829940497,0.01360235298800996,0.019049156070228935,0.0027087086346000433,0.015239324420690536,0.01360235270112753,0.019049156457185745
211111,,,0,0,0,0,0,0,0,0,0,0,0,0
211112,,,0,0,0,0,0.020764890748915518,1.97641325877925e-5,1.405455647209572e-5,2.1165555456179233e-5,0.020764891058206558,1.9764132957789116e-5,1.4054556231712922e-5,2.1165555153856985e-5
212111,212111,Bituminous Coal and Lignite Surface Mining,0,0,0,0,0.010549578331096134,7.114241377275531e-4,3.7243236542932917e-4,7.114241377275531e-4,0.010549577884376049,7.114241598173976e-4,3.724323760252446e-4,7.114241598173976e-4
212112,212112,Bituminous Coal Underground Mining,0,0,0,0,0.005907051678021753,0,0,0,0.005907051730901003,0,0,0
212113,212113,Anthracite Mining,0,0,0,0,1.5575707729563188e-4,0.00913046597270295,0,0.012450635433197021,1.5575707948300987e-4,0.0091304657980799675,0,0.012450635433197021
212210,212210,Iron Ore Mining,0,0,0,0,0,0,0,0,0,0,0,0
212221,212221,Gold Ore Mining,0,0,0,0,0.016028604041073022,0,0,0,0.01602860353887081,0,0,0
212222,212222,Silver Ore Mining,0,0,0,0,0,0,0,0,0,0,0,0
212231,,,0,0,0,0,0.0055981150926555845,0,0,0,0.005598115269094706,0,0,0
212234,,,0,0,0,0,0.00439856319199742,5.818751238804816e-6,0,9.697918880129762e-6,0.004398563411086798,5.818751105834963e-6,0,9.69791926763719e-6
212291,212291,Uranium-Radium-Vanadium Ore Mining,0,0,0,0,0,0,0,0,0,0,0,0
212299,212299,All Other Metal Ore Mining,0,0,0,0,0.0037555392611031795,8.589891069741902e-5,7.096283245552575e-5,1.0780892217128033e-4,0.0037555391900241375,8.589890785515308e-5,7.096282934071496e-5,1.0780891898320988e-4
212311,212311,Dimension Stone Mining and Quarrying,0,0.0014803078190331017,0.0012115186402382025,0,0.01081869837445902,0.017966491673586858,0.013510052408219751,0.021033044441162312,0.010818698443472385,0.016486184671521187,0.01229853369295597,0.021033044904470444
212312,212312,Crushed and Broken Limestone Mining and Quarrying,0,0,0,0,0,0.060445368057116866,0.047457098960876465,0.07555671036243439,0,0.06044536828994751,0.047457098960876465,0.07555671036243439
212319,212319,Other Crushed and Broken Stone Mining and Quarrying,0,0,0,0,0.0025009477454670686,7.378518301461641e-4,5.236353502471097e-4,9.148580447629164e-4,0.0025009477976709604,7.378518348559737e-4,5.236353608779609e-4,9.14858072064817e-4
212321,212321,Construction Sand and Gravel Mining,0,0,0,0,2.9395573731040353e-4,0.002671920694410801,0.0019858580781146884,0.003339900868013501,2.9395573073998094e-4,0.002671920694410801,0.0019858581945300102,0.003339900868013501
212322,212322,Industrial Sand Mining,0,0,0,0,0.00981488553275608,0.004458563156952377,0.003082550009114583,0.00586150057794635,0.009814885444939137,0.004458562936633825,0.003082549897953868,0.00586150074377656
212324,212324,Kaolin and Ball Clay Mining,0,0,0,0,0.012021642178297043,2.1779287089884747e-4,1.5400573465740308e-4,2.9699027800234035e-4,0.012021642178297043,2.1779286907985806e-4,1.540057419333607e-4,2.9699027072638273e-4
212325,212325,Clay and Ceramic and Refractory Minerals Mining,0,0,0,0,0.0038621656378119134,0.0018780856088918669,0.0015840709652509993,0.0023476070202212503,0.0038621656130999327,0.0018780856626108289,0.0015840709675103426,0.002347606932744384
212391,212391,"Potash, Soda, and Borate Mineral Mining",0,0,0,0,6.55748718068843e-5,0.005490538549866066,0.001985087690199123,0.006780602216359336,6.557487358804792e-5,0.005490538664162159,0.0019850877579301596,0.006780602037906647
212392,212392,Phosphate Rock Mining,0,0,0,0,3.810420902006811e-5,1.2829712537031654e-4,0,1.7500586062024512e-4,3.810420821537264e-5,1.2829712068196386e-4,0,1.7500585818197578e-4
212393,212393,Other Chemical and Fertilizer Mineral Mining,0,0,0,0,0.012529447921969836,4.884804506897928e-4,3.042997351297318e-4,6.104829430350116e-4,0.012529447674751282,4.884804366156459e-4,3.0429972684942186e-4,6.104829371906817e-4
212399,212399,All Other Nonmetallic Mineral Mining,0,2.6960065553101885e-7,2.2807054973747544e-7,0,0.005996525622094778,7.279861638437324e-4,5.62505479884459e-4,9.181905943856936e-4,0.005996525753289461,7.27716542314738e-4,5.6227738969028e-4,9.181905770674348e-4
311111,311111,Dog and Cat Food Manufacturing,0,0,0,0,4.990472262654247e-4,0.015391738765038687,0.013639076160674527,0.019239673512199497,4.990472225472331e-4,0.015391739085316658,0.013639076612889767,0.019239673390984535
311119,311119,Other Animal Food Manufacturing,0,5.926606150570914e-4,5.467900809561136e-4,0,0.005726311672022512,0.012312261736171344,0.009678060303780284,0.014830081916823331,0.005726311821490526,0.011719601228833199,0.009131270460784435,0.014830081723630428
311211,311211,Flour Milling,0,5.109479136484875e-4,4.938141905793454e-4,0,9.516090155548142e-4,0.004816600439966392,0.0035801422024077773,0.005296708144816514,9.516089921817183e-4,0.004305652342736721,0.0030863280408084393,0.005296708084642887
311212,311212,Rice Milling,0,1.8659999028524138e-5,7.35181034497659e-5,0,0.006417687138804263,0.0018504778717278224,0.0015564058201874174,0.0022919888463944762,0.006417687050998211,0.0018318179063498974,0.0014828876592218876,0.0022919888142496347
311213,311213,Malt Manufacturing,0,0,3.574808446628383e-9,0,0,0,0,0,0,0,-3.574808449258171e-9,0
311221,311221,Wet Corn Milling,0,5.1772100983198445e-05,5.7257982836998674e-5,0,9.026719280772872e-4,0.001962294435981994,0.001373431290053475,0.002142367836844945,9.026719490066171e-4,0.001910522347316146,0.0013161733513697982,0.002142367884516716
311224,311224,Soybean and Other Oilseed Processing,0,2.2714031075282635e-4,2.466292683994757e-4,0,5.950545370951547e-4,9.180326439549466e-4,8.471512266714485e-4,8.638965404748095e-4,5.950545310042799e-4,6.908923387527466e-4,6.005219765938818e-4,8.638965664431453e-4
311225,311225,Fats and Oils Refining and Blending,0,0,0,0,0.001571790305850018,0,0,0,0.0015717903152108192,0,0,0
311230,311230,Breakfast Cereal Manufacturing,0,0,0,0,0.006581241563290881,0,0,0,0.0065812417306005955,0,0,0
311340,311340,Nonchocolate Confectionery Manufacturing,0,0.004086296687170691,0.0037826618960938216,0,0.049845976202696596,0.010045268580460025,0.00912712521009489,0.00744192034577325,0.04984597489237785,0.005958972033113241,0.005344463512301445,0.007441920228302479
311411,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",0,9.718652284855543e-4,8.899652291245434e-4,0,0.024953653466112197,0.0017908709332871975,0.0015857043737520589,9.620525647336905e-4,0.024953654035925865,8.190057124011219e-4,6.957391160540283e-4,9.620525524951518e-4
311412,311412,Frozen Specialty Food Manufacturing,0,0.008344035417268063,0.007732811288074525,0,0.059435718993170954,0.018774079431080823,0.01769149638572033,0.013037554983934276,0.05943571776151657,0.010430043563246727,0.009958685375750065,0.013037554919719696
311421,311421,Fruit and Vegetable Canning,0,0.007824599688499153,0.007358250460991471,0,0.03609028631210861,0.021836491841683178,0.01932763567348504,0.017192422057499254,0.03609028458595276,0.01401189249008894,0.011969385668635368,0.017192421481013298
311422,311422,Specialty Canning,0,0,1.190707662012045e-6,0,0.049661344429121415,1.0275749032696653e-6,3.4889070532725966e-7,5.13787463241223e-6,0.04966134577989578,1.0275748536514584e-6,-8.418169841206691e-7,5.137874723004643e-6
