MSA,Year,ImportShock,ImportShock_IV,GovTransfer_PerCapita,ExcessSavingsRate,UnemploymentRate
MSA_150,2011,9.964429104650701e-5,8.862813869284109e-5,216.0734672099352,0.0343447289802134,0.035571750458329915
MSA_150,2012,9.855939662465279e-5,7.90328249792259e-5,418.95004000980407,0.03593988155014813,0.07042681603459641
MSA_150,2013,9.242331169143103e-5,8.709142375760471e-5,354.39858068712056,0.03578947650268674,0.047851808201521635
MSA_150,2014,9.806122457158333e-5,9.700388336282597e-5,365.76754227280617,0.024010012736544014,0.060968497425783426
MSA_150,2015,1.185454639780195e-4,1.1034920391332523e-4,292.0642389683053,0.017796579832211137,0.05688199143158272
MSA_150,2016,1.0456428608065611e-4,9.025448322540302e-5,241.24565843958408,0.03896306816488505,0.0672004056116566
MSA_150,2017,9.696180428430709e-5,8.0863856909451e-5,263.1644418928772,0.041332700680941345,0.06674008153611795
MSA_150,2018,1.0967349989903492e-4,9.38568728175964e-5,348.58978104311973,0.025330976601690054,0.067902978353668
MSA_150,2019,1.1325775657670583e-4,1.0032802616942227e-4,269.1057066200301,0.031189775206148625,0.055672575738281015
MSA_150,2020,1.0498038511298416e-4,9.749460064497187e-5,1466.6726420866325,0.12103927148273215,0.06854798037791625
MSA_150,2021,1.329130158701062e-4,1.1840140049352049e-4,1950.4363041138276,0.12785577887669206,0.07763059973483906
MSA_150,2022,1.099714692210548e-4,9.842794404050084e-5,3128.1151415547356,0.07229663935257122,0.05455364860361442
MSA_150,2023,1.0969706003826309e-4,9.311184666916091e-5,1559.4800328137353,0.10877952099777759,0.04514347781194374
MSA_150,2024,1.1370210977009468e-4,1.005473604598214e-4,2702.3000854067504,0.04829765863716602,0.03655998071888462
MSA_150,2025,9.638828797417005e-5,8.811093285872472e-5,2598.3275808626786,0.036315017687156795,0.06170155475381762
MSA_151,2010,8.144954892771498e-5,6.873602612020702e-5,319.2652278812602,0.02672303406521678,0.03885676988400519
MSA_151,2011,1.068408706475989e-4,8.89879746643099e-5,289.5138605963439,0.04005073178559542,0.05740339114097878
MSA_151,2012,1.1095105605680162e-4,9.34895584635648e-5,290.84650685545057,0.0454705747589469,0.06056255339179188
MSA_151,2013,9.913418083399215e-5,9.059861665612653e-5,357.7609623549506,0.039785093758255244,0.05600363860838115
MSA_151,2014,1.0311695126634311e-4,1.0114015975739714e-4,472.8014674736187,0.020185536034405233,0.03500500357011333
MSA_151,2015,1.0744098643127044e-4,9.862129765554907e-5,287.40795582998544,0.029873184645548462,0.07791276355972514
MSA_151,2016,1.0297038806812861e-4,8.664496943314276e-5,336.477894987911,0.028087419718503953,0.03226494750240817
MSA_151,2017,9.624099788729734e-5,7.642115860006124e-5,285.5413943529129,0.03131822559982538,0.03353877651505172
MSA_151,2018,9.997927057181787e-5,8.221356096824941e-5,218.26325017027557,0.012644311785697937,0.06981258718995377
MSA_151,2019,1.0817476029332118e-4,9.965164689216382e-5,409.58489042241126,0.047399798091501,0.03415617952821776
MSA_151,2020,1.1334851930619639e-4,1.0028784424568441e-4,2217.5210700836033,0.07052379483822732,0.040945097065996375
MSA_151,2021,1.226714279930759e-4,1.0928750613594376e-4,909.7449671942741,0.07886332340305671,0.07554118637461216
MSA_151,2022,1.0086951101963207e-4,8.884145384413595e-5,2478.9041449781507,0.18206226283684374,0.05117774167563766
MSA_151,2023,9.998187767218037e-5,8.93938516595847e-5,2682.2499190224335,0.0643185326270759,0.03499378948006779
MSA_151,2024,1.0905879812940654e-4,9.702962842715046e-5,1817.5354189937934,0.022939088745042684,0.0707910977373831
MSA_151,2025,9.937983804972788e-5,8.889870196967538e-5,1768.4972759801894,0.04707789414562285,0.04325751363765448
MSA_152,2010,8.579971179099875e-5,7.1504957145908e-5,497.9333342052996,0.027909834543243053,0.07304320785449818
MSA_152,2011,1.1309750159416698e-4,9.558995710995689e-5,459.3079760437831,0.025318897692486644,0.04753043566131964
MSA_152,2012,1.3083282626062754e-4,1.0798590980158893e-4,358.9974241098389,0.040468565067276356,0.06367264468688517
MSA_152,2013,8.977304298605005e-5,8.621371017471313e-5,250.10083836968988,0.03511019095778466,0.03050508730346337
MSA_152,2014,9.732882890612543e-5,1.0179812898945089e-4,357.4899314902723,0.016403298219665886,0.03196992860874161
MSA_152,2015,1.0874836494930183e-4,9.604375920649013e-5,219.53238535206765,0.028734628250822427,0.07849289886187762
MSA_152,2016,1.0937844127846385e-4,9.482601555977981e-5,235.81328943837434,0.044247354371473195,0.047520766810048375
MSA_152,2017,9.907918026579867e-5,8.160197757407782e-5,203.30715582240373,0.03594157843850553,0.04754240569425747
MSA_152,2018,9.856719330831447e-5,8.227942594864336e-5,448.491589887999,0.015901158787310125,0.041425507499370726
MSA_152,2019,1.1431583011403282e-4,9.803320820036759e-5,494.73452663514763,0.011332519743591547,0.07236816270276904
MSA_152,2020,1.2289701866313968e-4,1.136261070527372e-4,1699.9260259326547,0.0666243074182421,0.048911543092690406
MSA_152,2021,1.2837426812622562e-4,1.1655748570098478e-4,1951.9999213749543,0.13232624262338505,0.060433932226151225
MSA_152,2022,1.0793925352375728e-4,9.522671770196215e-5,2463.3010601857677,0.1627122058626264,0.042520066753495483
MSA_152,2023,9.789030367259582e-5,8.55116997238473e-5,1402.9309364734218,0.09061588261742146,0.032778544183820486
MSA_152,2024,1.0256352936275314e-4,9.075651124176082e-5,3449.7794329654425,0.01427148791961372,0.0716089256061241
MSA_152,2025,1.0740269890859742e-4,9.750410388055647e-5,1239.7461203392595,0.02611365125514567,0.07097415218129755
MSA_153,2010,8.567308735650479e-5,7.307937697003908e-5,257.8588167671114,0.03816445485688746,0.07567883993731812
MSA_153,2011,1.1129199095204101e-4,9.527569824721168e-5,354.07482367008924,0.027948369523510336,0.06439034858020022
MSA_153,2012,1.1591130691774505e-4,9.626085607528898e-5,322.1226458437741,0.02421088928356767,0.04747822435572743
MSA_153,2013,9.935307444545487e-5,9.172479552756219e-5,287.7364938845858,0.013352494733408094,0.07171616244129837
MSA_153,2014,9.569294084527493e-5,8.930974306114913e-5,391.00586308632046,0.02350252474658191,0.03361762335523963
MSA_153,2015,1.2229168747676485e-4,1.0826102327650481e-4,433.9228230761364,0.040035894298926,0.05296077803475782
MSA_153,2016,1.0400651731908276e-4,8.743420878386787e-5,326.27052953466773,0.03893550066277385,0.07909632651833817
MSA_153,2017,1.0498684835484475e-4,8.522482769341506e-5,310.19318422768265,0.0159705675765872,0.05245744070969522
MSA_153,2018,1.0146800196549375e-4,8.806119679060166e-5,348.2901796232909,0.0291149818059057,0.06619677310343831
MSA_153,2019,1.0440015623616461e-4,8.944916267082188e-5,419.3421200849116,0.019309644270688296,0.04693184778559953
MSA_153,2020,1.112325844166652e-4,9.514055778466851e-5,2796.9608947169036,0.06681150944670662,0.0618635314819403
MSA_153,2021,1.1094240524288911e-4,9.397860077863093e-5,1956.947594229132,0.09199487793492153,0.03420927113154903
MSA_153,2022,1.0338422579568038e-4,9.545582019819011e-5,2733.5524478927255,0.12939157301327214,0.056474425313062966
MSA_153,2023,1.0730263610746601e-4,9.39517205209627e-5,2574.7685505542904,0.10335412765853108,0.03245109529932961
MSA_153,2024,1.1522054694547289e-4,1.0454155613066844e-4,3207.65224811621,0.0364858241006732,0.050878836896736175
MSA_153,2025,1.1094436389326764e-4,1.0088888707443633e-4,3220.304254652001,0.0246734222676605,0.04118172486312687
MSA_154,2010,8.624854211212e-5,7.339150626265051e-5,424.27251897752285,0.023532717712223532,0.05356742501724512
MSA_154,2011,1.1585547006691762e-4,9.96272181560365e-5,429.5179558219388,0.029681033520027995,0.04573884335812181
MSA_154,2012,1.1315342868725993e-4,9.472208297889885e-5,353.66137840319425,0.021118133058771492,0.030662719423417
MSA_154,2013,9.635519543897469e-5,8.831611528173328e-5,479.7365488950163,0.03946648574434221,0.05191737639950588
MSA_154,2014,9.157770470359866e-5,8.644869923461748e-5,489.20795579906553,0.029551205215975644,0.05530861870618537
MSA_154,2015,1.183652217393341e-4,1.0729025469225128e-4,333.27120242174715,0.043805430410429835,0.07901262033963576
MSA_154,2016,1.0520124058648144e-4,9.347681288630033e-5,383.25994561892,0.012120837848633529,0.039015502384863794
MSA_154,2017,1.0022456652178217e-4,8.501695420600459e-5,237.8325239289552,0.024543644497171044,0.0637996717193164
MSA_154,2018,1.0704075930277474e-4,9.394779428732286e-5,240.43860381934792,0.029688991978764536,0.05472004424780607
MSA_154,2019,1.1125975114213498e-4,9.66391747004247e-5,261.47202437277883,0.03617442010901868,0.03666546958964318
MSA_154,2020,1.1724084327683495e-4,1.0418491542215631e-4,2687.3394285794348,0.18087470028083774,0.05856577585916966
MSA_154,2021,1.223526922418682e-4,1.1279127618512314e-4,3114.0728852478787,0.16576605484820903,0.05889079947490245
MSA_154,2022,1.0094987341565862e-4,9.074960048892724e-5,1161.6007359232754,0.13614306213567035,0.07724594987928868
MSA_154,2023,1.0401888139053618e-4,9.069920202317973e-5,1414.1742734471336,0.11769054690143094,0.05176523796515539
MSA_154,2024,1.1916221034847187e-4,1.1131277673284133e-4,3258.664921345189,0.01185203735716641,0.07861766445683316
MSA_154,2025,1.0117018524180518e-4,9.307370271778389e-5,2203.7444279761985,0.026419149274006487,0.06537902168463916
MSA_155,2010,7.5533199298492e-5,6.340717289249154e-5,435.3266293182969,0.039056316688656806,0.05129047606140375
MSA_155,2011,1.1632317236826245e-4,1.0935565967914917e-4,497.53805252257735,0.04665432910434902,0.07059720089426265
MSA_155,2012,1.1952167127720844e-4,1.035703083718759e-4,370.7347689429298,0.02277832635678351,0.04088455511489883
MSA_155,2013,9.369430179246067e-5,8.787196218021942e-5,288.8952333247289,0.02543705771677196,0.048344551615882664
MSA_155,2014,9.692963893330953e-5,8.988898196631083e-5,429.82466286048293,0.048433330208063126,0.0638616083841771
MSA_155,2015,1.1834430531152892e-4,1.0815314858816469e-4,485.7791901566088,0.0376131403259933,0.0390386641328223
MSA_155,2016,1.1159853011300805e-4,9.03208603859902e-5,488.97710198070854,0.046053599845618014,0.06278924601618201
MSA_155,2017,1.0388083938934444e-4,9.021505155809516e-5,444.4012467749417,0.04823142236098647,0.07099221765063703
MSA_155,2018,1.097910105447766e-4,9.830740348515622e-5,266.6735938983038,0.02761288043111563,0.07377210689708591
MSA_155,2019,1.0404362381807195e-4,9.308311767950621e-5,269.2375482991338,0.01231821590103209,0.06992272440809756
MSA_155,2020,1.1610618988106572e-4,9.985367277770916e-5,2634.9823677912354,0.13447435188805684,0.06380675015505403
MSA_155,2021,1.2122045200308094e-4,1.1098258971817895e-4,3095.2282363083214,0.12066838496131822,0.037182454119902106
MSA_155,2022,9.850152800554553e-5,8.48834152182397e-5,1106.224645394832,0.1661827675974928,0.04408712876727804
MSA_155,2023,9.678394970094413e-5,7.898826349971673e-5,1933.496696734801,0.09290123970014974,0.03518092575948685
MSA_155,2024,9.945358123896824e-5,9.33058250997086e-5,1389.6348713198677,0.03791757761500776,0.061663010199554266
MSA_155,2025,1.0426942890667675e-4,8.869483926863006e-5,1836.5729082375765,0.0327147888764739,0.06681737340521067
MSA_156,2010,9.023285838823378e-5,7.733541150423564e-5,342.2409566119313,0.03708610069006681,0.07685585708357394
MSA_156,2011,1.2084577549625521e-4,1.0895887961486777e-4,316.3436637027189,0.030755921341478826,0.030114808173384515
MSA_156,2012,1.1873466775326184e-4,1.0174039707206254e-4,306.0250201029703,0.047655788557603954,0.07682065818924456
MSA_156,2013,1.0743718449167302e-4,9.518657968195415e-5,287.1083341538906,0.04628668914549053,0.03996724829310551
MSA_156,2014,9.75433588542339e-5,9.355042998247323e-5,372.6268836995587,0.047475361824035646,0.05145874189445749
MSA_156,2015,1.339825500795885e-4,1.231438290473527e-4,221.50981035083532,0.018706147987395526,0.06260606853291392
MSA_156,2016,1.096297285347853e-4,9.290802227960864e-5,377.3283523507416,0.021669482924044133,0.047955992103088645
MSA_156,2017,1.153785296482514e-4,1.020217850535336e-4,272.51261414494365,0.03647732011973858,0.06928112575085833
MSA_156,2018,1.0871420566909115e-4,9.352342825439404e-5,372.2067998955026,0.04394043360836804,0.05481799903325737
MSA_156,2019,1.067761720350138e-4,9.105407002672479e-5,264.79666114319116,0.029592396710067987,0.06897241896484048
MSA_156,2020,1.1005909442100075e-4,9.636825411028965e-5,1971.8223249539733,0.09407259273808449,0.03349724194966257
MSA_156,2021,1.3233299967227685e-4,1.1353700593974885e-4,2844.8939634487033,0.05224100961815566,0.04049515688791871
MSA_156,2022,1.180374649188483e-4,9.981454035171604e-5,2369.2095156526193,0.1735750190378167,0.053574095964431766
MSA_156,2023,1.0373354017436423e-4,8.859068765384431e-5,3239.985920791514,0.14528025055769833,0.05959424795117229
MSA_156,2024,1.1777782731241699e-4,1.0827346640670784e-4,3227.118525770493,0.045791587801650165,0.057943316649179906
MSA_156,2025,9.134819727049483e-5,7.969987949779558e-5,1063.6096690548584,0.020332038793712856,0.059585415322799234
MSA_157,2010,8.14528738786779e-5,7.049573370237283e-5,399.826976377517,0.039364042254164816,0.04317710221046582
MSA_157,2011,1.1283437110729359e-4,9.83351704429151e-5,496.1701290681958,0.04849199134856463,0.040216906876303256
MSA_157,2012,1.1646908826234997e-4,9.407688585415372e-5,414.87684592138976,0.013105764519423246,0.07210373082896694
MSA_157,2013,9.546955997285868e-5,9.160521168733223e-5,417.2401587245986,0.03069397134706378,0.06259758984204382
MSA_157,2014,9.896757456765511e-5,9.364931608895306e-5,432.63563404325396,0.014042898081243038,0.07173824441386387
MSA_157,2015,1.1701372372594778e-4,1.038834611871497e-4,262.62691721785814,0.035126245561987166,0.06745765871135519
MSA_157,2016,9.447098933131747e-5,7.951383720136612e-5,234.43030496127903,0.03382174690254033,0.046573658504057674
MSA_157,2017,9.872952957071794e-5,8.108737054014435e-5,288.0621624644846,0.010325773656368257,0.07217512757750229
MSA_157,2018,1.041593068591571e-4,8.431613525630125e-5,493.0334164528176,0.0212506599444896,0.03366348035167903
MSA_157,2019,1.0482865773541535e-4,9.291597075535859e-5,397.93983886484057,0.01714269520714879,0.043188872893806546
MSA_157,2020,1.0799578048263658e-4,9.607126458910263e-5,1130.1158062648028,0.0774668576195836,0.040219227988272904
MSA_157,2021,1.1206894101900184e-4,9.819542987498118e-5,2747.508812090382,0.12743489385815338,0.05404961994616315
MSA_157,2022,1.0607952425476482e-4,9.456199515940397e-5,1967.9209129419178,0.11142544024856763,0.04195238948566839
MSA_157,2023,9.936671631158542e-5,8.297464054511992e-5,1681.3576182117686,0.0353970969398506,0.07685695315711201
MSA_157,2024,0.00010561502116896268,9.478817879414793e-5,2265.6380721833557,0.019242041567340492,0.06511514774290846
MSA_157,2025,1.1106658176783674e-4,1.0313069253311314e-4,1560.8333330135792,0.012527584312483669,0.04009828482056037
MSA_158,2010,7.39478597898712e-5,5.949659890787533e-5,492.78564201667905,0.0426732181198895,0.051153251733630896
MSA_158,2011,1.1372541144736121e-4,9.781010222891858e-5,263.1437397794798,0.01148861794732511,0.07396818858804181
MSA_158,2012,1.1723555091929008e-4,9.834766620288657e-5,458.29409789294004,0.011100749671459199,0.04770721835782751
MSA_158,2013,9.470604322843998e-5,8.77051897696187e-5,466.51061745360494,0.03234723718836904,0.07607623474439607
MSA_158,2014,9.119820327545885e-5,8.559333121149414e-5,397.1949886530638,0.04804327034391463,0.07352050224551931
MSA_158,2015,1.051647735213851e-4,9.813825206348422e-5,218.5997214866802,0.018443955583497883,0.05332466380903497
MSA_158,2016,1.0698102020763378e-4,9.594055457130844e-5,291.77582829725,0.0456035085208714,0.07870487590087578
MSA_158,2017,9.508929147831484e-5,8.0481793788959e-5,471.77328804973513,0.043201312692835926,0.06414598357630893
MSA_158,2018,1.0276459096226515e-4,8.729604899345002e-5,438.6973767541349,0.0302641492895782,0.054140877393074334
MSA_158,2019,1.1479019045835286e-4,1.007765886671777e-4,260.7691639335826,0.011461159177124501,0.043075881672557444
MSA_158,2020,1.1056899542799962e-4,9.64549504414637e-5,2439.6538502071053,0.17062776325503365,0.07038761297706515
MSA_158,2021,1.2266097579245904e-4,1.0850256454971352e-4,1276.7189078964293,0.07001903745578603,0.04307142076548189
MSA_158,2022,1.0927672711500491e-4,9.591241237978071e-5,1185.7564338715747,0.054788522340822966,0.07520987347932533
MSA_158,2023,9.984382803183307e-5,8.955226155275993e-5,1674.8813910642639,0.07246182144386694,0.07765815734863281
MSA_158,2024,1.0321567097564207e-4,9.005562089673739e-5,2257.1510925190523,0.04313912992365659,0.04555936938384548
MSA_158,2025,9.954257711570575e-5,8.922010159100891e-5,2223.684907029383,0.013053914001211524,0.055519365957006815
MSA_159,2010,8.681751141179013e-5,6.949093425747897e-5,392.83681167289615,0.045672423252835874,0.07719572736648843
MSA_159,2011,1.1020006114584083e-4,9.331498755694496e-5,316.01468950975686,0.020813411390408872,0.06678075935458765
MSA_159,2012,1.1336257626853546e-4,9.444703686371565e-5,335.7217173324898,0.03549188731238246,0.0757165011903271
MSA_159,2013,9.76233599563943e-5,8.971877462208408e-5,367.55266273394227,0.03555671762675047,0.056241022581234576
MSA_159,2014,9.790479743924936e-5,8.84572058234261e-5,444.1381393233314,0.02707539667375386,0.03673501407727599
MSA_159,2015,1.0983685699746932e-4,9.780786450530028e-5,253.75405803788453,0.033916614055633544,0.03614529456943273
MSA_159,2016,9.092316702845741e-5,7.847662501562908e-5,471.45673821214586,0.023129258463159205,0.06197076709475368
MSA_159,2017,1.0286991571078904e-4,8.470940468394413e-5,205.24197986815125,0.03721957562491298,0.07383228545775637
MSA_159,2018,1.06000927112269e-4,9.489528432368575e-5,388.96581032313406,0.021065051816403866,0.046509572882205245
MSA_159,2019,1.0551098674413194e-4,9.09809581168715e-5,448.07563109789044,0.046372594917193054,0.04464683667290956
MSA_159,2020,1.0955596929736449e-4,9.339577064044711e-5,877.8010623296723,0.11644165070028976,0.03633833070751279
MSA_159,2021,1.3453861758233745e-4,1.2348293572303558e-4,2974.750941549428,0.09205864048330115,0.0740501383272931
MSA_159,2022,9.652874952293079e-5,8.422336300593314e-5,3368.3697315398604,0.07993225947953761,0.053086223285645245
MSA_159,2023,9.828681052467152e-5,8.074175697393071e-5,3288.590408070013,0.13187023489037528,0.0763652586680837
MSA_159,2024,1.0057106105476739e-4,8.467904094896464e-5,2390.33792829141,0.02927510469220579,0.05494390720967204
MSA_159,2025,1.0784717110125258e-4,9.632847517146202e-5,996.1334550753236,0.03526874214410782,0.04269363329047337
MSA_160,2010,8.638244205146118e-5,7.520141453839951e-5,331.10678701195866,0.03518560327589512,0.07162167891627177
MSA_160,2011,1.034807610550528e-4,8.88488742608559e-5,337.50222271773964,0.04666544081643224,0.07924450900871306
MSA_160,2012,1.1143023968573862e-4,9.41458379137342e-5,372.58567463140935,0.01640475324355066,0.04854986734688282
MSA_160,2013,1.0309586439001154e-4,9.466559864402055e-5,447.01844127848744,0.0312698086630553,0.03218795055989176
MSA_160,2014,1.0153398028798668e-4,9.89593319093987e-5,209.56773480866104,0.04737525354139507,0.05484790668822825
MSA_160,2015,1.2179131309536763e-4,1.120045167632859e-4,364.1794700175524,0.04357168027199805,0.06058414562838152
MSA_160,2016,1.0567837524472201e-4,9.100639916189054e-5,336.17983772419393,0.017942956667393446,0.07972453400259838
MSA_160,2017,1.0056724572507279e-4,8.578674676543423e-5,232.56805122364312,0.04133113576099277,0.06222925318405032
MSA_160,2018,1.1169739042984348e-4,9.797569522172819e-5,493.78497190773487,0.01658299966715276,0.07514023954980076
MSA_160,2019,1.0502622004078446e-4,9.240207670070888e-5,283.01706176716834,0.046032542092725635,0.04036749111954123
MSA_160,2020,1.267779389883434e-4,1.1861266368914488e-4,2070.0239326106384,0.1517856187792495,0.07856426463229582
MSA_160,2021,1.2250672733495464e-4,1.1408033314462103e-4,1967.5140562001616,0.10403950708219781,0.06889406957896427
MSA_160,2022,9.963268737733041e-5,8.598332279596167e-5,1209.5797022804618,0.06199842230184004,0.057820885833352806
MSA_160,2023,1.043306131865511e-4,8.944555325657721e-5,2566.338976100087,0.09022729434072972,0.04956193371443078
MSA_160,2024,1.1522915566417669e-4,1.041656101374376e-4,2029.1850756620988,0.030879255756735804,0.07880119769368321
MSA_160,2025,1.129572140415944e-4,9.64423279619088e-5,3061.506036692299,0.01820435369387269,0.04182106891646981
MSA_161,2010,8.686474688104554e-5,7.55318268887969e-5,241.40395382419229,0.022223593182861805,0.030150596920866517
MSA_161,2011,1.032112723727682e-4,8.995104503267286e-5,270.5109386239201,0.02273743497207761,0.03693917754106223
MSA_161,2012,1.1288885549638195e-4,9.22401790250305e-5,330.0818047951907,0.014464553780853748,0.03700327227823436
MSA_161,2013,9.43540364572131e-5,9.16166864054686e-5,265.0223588338122,0.04258485244587064,0.030410216988530008
MSA_161,2014,1.1001253495143919e-4,1.0361494432606509e-4,381.0352952685207,0.04397885223850608,0.05324714323040098
MSA_161,2015,1.169237594133963e-4,1.0406013506978902e-4,480.8694893261418,0.03994553769007325,0.07796872773440555
MSA_161,2016,9.056666585006007e-5,7.865248221320526e-5,477.6848979527131,0.01438658369705081,0.04313633503159508
MSA_161,2017,1.0285823838427227e-4,8.908171884826216e-5,258.75332187861204,0.032641303278505805,0.06036410490749404
MSA_161,2018,9.601239614424875e-5,8.477588565466236e-5,243.5242760227993,0.030264338003471496,0.05844827334629372
MSA_161,2019,1.1077611716179757e-4,9.748885801954654e-5,361.80783035233617,0.023383382055908442,0.03131948561174795
MSA_161,2020,1.1528748837084437e-4,9.99977851984861e-5,3481.0573752736673,0.07170194726902991,0.05402423227904365
MSA_161,2021,1.1350923870555359e-4,9.528139346400428e-5,1184.842905565165,0.12118906611343847,0.0640484696207568
MSA_161,2022,1.1072459748386148e-4,9.863630400890988e-5,1615.5031454283744,0.1368160449480638,0.0365309246070683
MSA_161,2023,1.0179227046297095e-4,9.199808576458713e-5,1866.662123776041,0.09159161483868956,0.05787215595599264
MSA_161,2024,1.2074351644678453e-4,1.119297447676242e-4,3236.897665192373,0.03581285963766277,0.07931793856667355
MSA_161,2025,9.508178565780384e-5,8.347216200563878e-5,2720.9698090795428,0.029527382915839555,0.06381462013348937
MSA_162,2010,8.867080319213155e-5,7.720287850859956e-5,247.57338254712522,0.018708328306674956,0.05537132382858544
MSA_162,2011,1.2022096083099526e-4,1.0219339519223433e-4,324.42977314349264,0.020069251973181962,0.05511746512027457
MSA_162,2012,1.1682082641428485e-4,9.353972228672506e-5,437.7317003440112,0.049103322830051185,0.07717078403336927
MSA_162,2013,9.442999974964979e-5,8.912120449446217e-5,341.52668826282024,0.02808382535353303,0.030915951724164187
MSA_162,2014,1.0449367509702002e-4,9.890400015622258e-5,241.5058949496597,0.04834555571898818,0.057515863545704635
MSA_162,2015,1.0841715581320388e-4,9.254598719005266e-5,452.65622306615114,0.02464006700553,0.06797489060088992
MSA_162,2016,1.0224668751192689e-4,9.295757186497936e-5,212.7310709329322,0.04060651857405901,0.053282967403065415
MSA_162,2017,1.0323315157431972e-4,8.66964753298937e-5,400.78490029554814,0.03576716294512153,0.04773784350370988
MSA_162,2018,9.796890993084808e-5,8.26227442453537e-5,455.05851842463017,0.040499690594151615,0.030018511619418858
MSA_162,2019,1.0908788908801822e-4,9.365112790818121e-5,299.6165207820013,0.031668202802538875,0.071100628382992
MSA_162,2020,1.1221985574998469e-4,1.0454540524138419e-4,2873.967119771987,0.07404373000375926,0.050543958782218394
MSA_162,2021,1.2105313539821561e-4,1.0730091494108753e-4,1116.278837947175,0.13109954221406953,0.04099326350959018
MSA_162,2022,1.0798318849365828e-4,9.483163764210943e-5,2666.507332981564,0.16773364782333375,0.060707130336668344
MSA_162,2023,1.008736470069448e-4,8.557671943909888e-5,2092.3644152702764,0.04962865595240146,0.055076865043956785
MSA_162,2024,1.0833914112422393e-4,9.930554874631572e-5,1602.544231293723,0.03473210379481316,0.042382116680964824
MSA_162,2025,1.0530022013989379e-4,9.321592396699858e-5,1731.7612510174513,0.031298890337347986,0.0341169217438437
MSA_163,2010,9.672710942034934e-5,8.591816788158597e-5,296.87458036933094,0.043871938111260535,0.07560434420127422
MSA_163,2011,1.1570983927441736e-4,9.968374085516366e-5,236.4581562578678,0.01072036505676806,0.05137523083947599
MSA_163,2012,1.1062482857509802e-4,9.08872773918482e-5,448.5076360637322,0.02613084461539984,0.03304010969121009
MSA_163,2013,9.540607814325535e-5,8.590413751194337e-5,338.01230657845736,0.03575266884639859,0.07522442208835856
MSA_163,2014,1.082812928509968e-4,1.0698880613781206e-4,450.09069978259504,0.024391265334561468,0.03641007031081244
MSA_163,2015,1.0795177418573184e-4,9.622846525877882e-5,435.91373295057565,0.015316522950306536,0.07044041499728337
MSA_163,2016,1.0490427028341159e-4,8.949962511867149e-5,432.9392942599952,0.03643474034033716,0.037408877531997856
MSA_163,2017,1.0944735811903915e-4,9.274199170550862e-5,396.6223571449518,0.010927673717960716,0.06349564211675897
MSA_163,2018,1.066426693082838e-4,9.048925975488272e-5,288.50398033391684,0.036900528753176336,0.05070704960497096
MSA_163,2019,1.0236558739941924e-4,8.179283161354404e-5,289.5716241328046,0.033277251245453957,0.039549918002448975
MSA_163,2020,1.278678382248015e-4,1.1799826127508232e-4,1148.0919145746157,0.07614275752799586,0.04377554045757279
MSA_163,2021,1.2388203697750923e-4,1.0959789355247263e-4,1315.3241793159395,0.10860148657811806,0.0572270810441114
MSA_163,2022,1.1475221142335284e-4,9.798049791244656e-5,2926.4459618832916,0.17397682385751978,0.032107035275548694
MSA_163,2023,9.728796774939493e-5,8.314265597681764e-5,1563.0940934410319,0.1427826975286007,0.06517654426395893
MSA_163,2024,9.521442043513453e-5,8.934303040946819e-5,1560.650158394128,0.022524455459788442,0.04194176926510408
MSA_163,2025,1.1357348545057722e-4,9.651540237097192e-5,2182.0952956099063,0.046659957775846125,0.06365930590080097
MSA_164,2010,9.198309301819025e-5,7.818073775127698e-5,214.4031107192859,0.040567623032256965,0.06965780190192163
MSA_164,2011,1.0420961051508019e-4,9.690219908097795e-5,212.51117764040828,0.04114787387661636,0.07429028782760724
MSA_164,2012,1.118380269111275e-4,9.167752125715374e-5,443.1261728750542,0.012618208611384034,0.0386468253750354
MSA_164,2013,9.650412707817578e-5,9.245180077144431e-5,317.7402555709705,0.011488392893224954,0.059214617458637805
MSA_164,2014,8.814177148316759e-5,8.539679561151311e-5,251.37011311016977,0.04958497946150601,0.0547765212203376
MSA_164,2015,1.1910552592843166e-4,1.0761492763477274e-4,221.73499059863389,0.015785914016887545,0.07272715151309968
MSA_164,2016,1.0449513361011675e-4,9.006087675895407e-5,348.3819933142513,0.01017453322187066,0.03045995389809832
MSA_164,2017,9.739343532015585e-5,8.538060967590996e-5,355.8966073440388,0.04017920719459653,0.0700222082156688
MSA_164,2018,1.1258095080461435e-4,9.497864428249558e-5,465.2996866265312,0.041116863563656805,0.03902459033532068
MSA_164,2019,1.0740958392271353e-4,9.39309260001905e-5,402.6927103754133,0.01973952731117606,0.03502112187677994
MSA_164,2020,1.176473279001578e-4,1.0969058061176082e-4,3205.484868795611,0.11901548997266218,0.03833299598889425
MSA_164,2021,1.359470456015744e-4,1.2280173705506481e-4,2349.2534852586687,0.05212126900674775,0.07074353616451845
MSA_164,2022,1.0366371293602104e-4,9.079478308250952e-5,3005.831512133591,0.05534109257860109,0.06648514027008787
MSA_164,2023,9.645954225023254e-5,7.910868510696672e-5,993.2628591312096,0.09825311211170629,0.07283757265657187
MSA_164,2024,1.1512095829576171e-4,1.0003467237251453e-4,956.518836459145,0.04984613236039877,0.04788670066744089
MSA_164,2025,1.0377419485981535e-4,9.076295949150408e-5,2388.3904515067115,0.04346042218618095,0.04167018495034426
MSA_165,2010,9.768734170187181e-5,8.663776916992514e-5,202.19988140743226,0.048184517063200476,0.06753282419638708
